ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2473	"ENSMUSG00000038252"	"Ncapd2"	chr6	-	125163062	125163244	125163062	125163224	125164039	125164115	2473	122,171,126	1,1,0	125,123,103	1,0,0	69	49	1	1.0	0.989,0.992,1.0	0.989,1.0,1.0	-0.003
2476	"ENSMUSG00000040325"	"Dcaf1"	chr9	+	106742211	106742303	106742229	106742303	106741714	106741819	2476	6,1,4	58,102,81	1,2,0	83,73,57	67	49	0.0403101935614	0.6717671652873533	0.07,0.007,0.035	0.009,0.02,0.0	0.028
2480	"ENSMUSG00000037364"	"Srrt"	chr5	-	137294248	137294375	137294248	137294354	137294479	137294569	2480	202,214,250	80,115,85	205,208,178	78,86,76	70	49	0.829372593182	1.0	0.639,0.566,0.673	0.648,0.629,0.621	-0.007
2481	"ENSMUSG00000037364"	"Srrt"	chr5	-	137294479	137294581	137294479	137294569	137294728	137294885	2481	385,509,426	64,63,61	400,398,402	60,61,76	61	49	0.316537880599	1.0	0.829,0.866,0.849	0.843,0.84,0.809	0.017
2482	"ENSMUSG00000037364"	"Srrt"	chr5	-	137296987	137297145	137296987	137297142	137297819	137297934	2482	455,481,374	6,12,14	353,345,421	6,5,10	52	49	0.311137767535	1.0	0.986,0.974,0.962	0.982,0.985,0.975	-0.007
2483	"ENSMUSG00000003068"	"Stk11"	chr10	+	79961866	79962203	79962066	79962203	79961312	79961402	2483	733,914,741	15,19,7	809,806,744	14,16,13	249	49	0.81744230318	1.0	0.906,0.904,0.954	0.919,0.908,0.918	0.006
2484	"ENSMUSG00000003068"	"Stk11"	chr10	+	79963737	79963934	79963791	79963934	79962878	79962936	2484	575,782,629	3,4,9	551,664,661	7,3,6	103	49	0.979550960746	1.0	0.989,0.989,0.971	0.974,0.991,0.981	0.001
2486	"ENSMUSG00000004018"	"Fancl"	chr11	+	26420806	26420948	26420876	26420948	26419651	26419768	2486	7,6,3	26,34,31	3,10,8	28,32,22	119	49	0.29933345387	1.0	0.1,0.068,0.038	0.042,0.114,0.13	-0.027
2487	"ENSMUSG00000043015"	"Nemp2"	chr1	+	52682280	52682395	52682326	52682395	52681477	52681571	2487	44,33,35	8,11,13	44,45,34	8,7,6	95	49	0.104924385966	0.9536511435955314	0.739,0.607,0.581	0.739,0.768,0.745	-0.108
2488	"ENSMUSG00000003680"	"Taf6l"	chr19	-	8762485	8762542	8762485	8762538	8763408	8763621	2488	2,1,0	0,0,0	2,1,0	0,1,0	53	49	1	1.0	1.0,1.0,NA	1.0,0.48,NA	0.26
2490	"ENSMUSG00000025340"	"Rabgef1"	chr5	+	130226787	130226957	130226790	130226957	130219717	130219884	2490	15,16,13	18,17,12	19,15,22	9,14,15	52	49	0.142984955369	1.0	0.44,0.47,0.505	0.665,0.502,0.58	-0.111
2491	"ENSMUSG00000074358"	"Ccdc61"	chr7	-	18625963	18626124	18625963	18626024	18626198	18626277	2491	20,16,6	31,20,31	20,25,23	41,39,37	149	49	0.559657729848	1.0	0.175,0.208,0.06	0.138,0.174,0.17	-0.013
2492	"ENSMUSG00000074358"	"Ccdc61"	chr7	-	18633482	18633638	18633482	18633607	18634843	18635001	2492	48,39,56	1,5,4	47,44,39	3,2,4	80	49	0.701359617065	1.0	0.967,0.827,0.896	0.906,0.931,0.857	-0.001
2494	"ENSMUSG00000017686"	"Rhot1"	chr11	+	80134195	80134316	80134227	80134316	80133398	80133507	2494	75,84,59	3,7,5	79,57,68	3,4,3	81	49	0.345315470301	1.0	0.938,0.879,0.877	0.941,0.896,0.932	-0.025
2495	"ENSMUSG00000033769"	"Exoc6b"	chr6	-	84980029	84980267	84980029	84980075	84981970	84982018	2495	47,20,47	0,0,0	33,52,52	0,1,1	241	49	1	1.0	1.0,1.0,1.0	1.0,0.914,0.914	0.057
2496	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32198482	32199649	32198482	32199076	32202138	32202354	2496	28,8,11	0,0,1	28,22,23	0,0,0	622	49	1	1.0	1.0,1.0,0.464	1.0,1.0,1.0	-0.179
2497	"ENSMUSG00000026825"	"Dnm1"	chr2	-	32198482	32200499	32198482	32199076	32202138	32202354	2497	41,13,14	0,0,1	33,30,23	0,0,0	1472	49	1	1.0	1.0,1.0,0.318	1.0,1.0,1.0	-0.227
2499	"ENSMUSG00000058835"	"Abi1"	chr2	-	22843446	22843623	22843446	22843620	22847029	22847130	2499	53,35,83	43,35,54	43,59,43	41,51,32	52	49	0.650903474761	1.0	0.537,0.485,0.592	0.497,0.522,0.559	0.012
2501	"ENSMUSG00000037487"	"Ubr5"	chr15	-	37973546	37975915	37973546	37973702	37976303	37976479	2501	634,899,581	4,5,4	611,592,628	7,4,13	2262	49	0.0459237838889	0.7100393154778266	0.774,0.796,0.759	0.654,0.762,0.511	0.134
2502	"ENSMUSG00000037487"	"Ubr5"	chr15	-	38038059	38038271	38038059	38038253	38040996	38041146	2502	73,120,61	31,72,31	42,51,49	47,36,37	67	49	0.0141565867306	0.4180091939908958	0.633,0.549,0.59	0.395,0.509,0.492	0.125
2503	"ENSMUSG00000015095"	"Fbxw5"	chr2	+	25392868	25393057	25392882	25393057	25391947	25392163	2503	5,3,12	7,3,9	12,10,13	5,6,4	63	49	0.0644671469011	0.7799323581636788	0.357,0.438,0.509	0.651,0.565,0.717	-0.21
2504	"ENSMUSG00000015095"	"Fbxw5"	chr2	+	25392868	25393057	25392882	25393057	25392412	25392570	2504	13,12,20	43,43,55	24,21,25	62,71,59	63	49	0.519904038088	1.0	0.19,0.178,0.22	0.231,0.187,0.248	-0.026
2505	"ENSMUSG00000028245"	"Nsmaf"	chr4	-	6437741	6437778	6437741	6437745	6437853	6437921	2505	137,211,161	1,1,0	201,238,229	0,0,0	82	49	1	1.0	0.988,0.992,1.0	1.0,1.0,1.0	-0.007
2506	"ENSMUSG00000054434"	"Tmem120b"	chr5	+	123239673	123239747	123239687	123239747	123236237	123236356	2506	10,6,7	0,0,1	6,8,9	1,1,0	63	49	1	1.0	1.0,1.0,0.845	0.824,0.862,1.0	0.053
2507	"ENSMUSG00000054434"	"Tmem120b"	chr5	+	123239673	123239747	123239687	123239747	123237899	123238016	2507	17,16,15	29,37,46	18,21,17	48,46,62	63	49	0.501938112999	1.0	0.313,0.252,0.202	0.226,0.262,0.176	0.034
2512	"ENSMUSG00000086537"	"Gnasas1"	chr2	-	174125048	174125217	174125048	174125199	174126252	174126458	2512	1,1,0	1,2,0	0,0,2	0,0,0	67	49	1	1.0	0.422,0.268,NA	NA,NA,1.0	-0.655
2513	"ENSMUSG00000027104"	"Atf2"	chr2	-	73710628	73710725	73710628	73710723	73722818	73722972	2513	50,49,52	2,3,2	55,65,63	1,3,1	51	49	0.310403892475	1.0	0.96,0.94,0.962	0.981,0.954,0.984	-0.019
2514	"ENSMUSG00000025558"	"Dock9"	chr14	-	121829223	121829360	121829223	121829291	121831747	121831795	2514	68,67,41	6,4,7	17,22,30	10,8,10	118	49	6.74678065762e-05	0.011778754564761585	0.825,0.874,0.709	0.414,0.533,0.555	0.302
2515	"ENSMUSG00000025558"	"Dock9"	chr14	-	121835053	121835168	121835053	121835165	121837099	121837233	2515	21,14,14	22,19,11	11,19,11	20,14,10	52	49	0.968472129734	1.0	0.474,0.41,0.545	0.341,0.561,0.509	0.006
2516	"ENSMUSG00000022962"	"Gart"	chr16	-	91418291	91418636	91418291	91418632	91418734	91418850	2516	152,235,142	0,0,0	112,140,109	1,0,0	53	49	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
2518	"ENSMUSG00000040557"	"Mettl27"	chr5	+	134961475	134961701	134961574	134961701	134961226	134961264	2518	49,21,67	0,2,0	65,80,55	2,4,3	148	49	0.00531059249373	0.24115870933432046	1.0,0.777,1.0	0.915,0.869,0.859	0.045
2521	"ENSMUSG00000025607"	"Copg2"	chr6	-	30749404	30749503	30749404	30749500	30749759	30749898	2521	113,70,96	3,8,3	124,113,109	9,5,10	52	49	0.275097134264	1.0	0.973,0.892,0.968	0.928,0.955,0.911	0.013
2523	"ENSMUSG00000038736"	"Nudcd1"	chr15	-	44263415	44263623	44263415	44263620	44264677	44264860	2523	11,17,11	18,42,25	6,9,15	22,21,18	52	49	0.893612309958	1.0	0.365,0.276,0.293	0.204,0.288,0.44	0.001
2524	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58013107	58013204	58013107	58013201	58015757	58016244	2524	43,82,45	28,37,26	61,52,44	32,28,29	52	49	0.795059791388	1.0	0.591,0.676,0.62	0.642,0.636,0.588	0.007
2525	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58013107	58013204	58013107	58013201	58017257	58017420	2525	3,8,1	1,1,0	0,1,3	0,0,0	52	49	1	1.0	0.739,0.883,1.0	NA,1.0,1.0	-0.126
2526	"ENSMUSG00000037275"	"Gemin5"	chr11	-	58028493	58028592	58028493	58028589	58029844	58029967	2526	34,45,35	16,22,14	28,33,29	14,19,19	52	49	0.347411599499	1.0	0.667,0.658,0.702	0.653,0.621,0.59	0.054
2527	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82860901	82861082	82860964	82861082	82859948	82860158	2527	288,481,200	2,10,3	244,270,272	3,4,2	112	49	0.374740517577	1.0	0.984,0.955,0.967	0.973,0.967,0.983	-0.006
2528	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82872196	82872288	82872202	82872288	82871144	82871303	2528	130,181,83	16,36,23	119,122,101	11,21,22	55	49	0.369618883006	1.0	0.879,0.817,0.763	0.906,0.838,0.804	-0.03
2529	"ENSMUSG00000040263"	"Klhdc4"	chr8	-	122523656	122524975	122523656	122523767	122531685	122531845	2529	436,435,466	0,1,0	456,456,400	0,0,0	1257	49	1	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
2531	"ENSMUSG00000032518"	"Rpsa"	chr9	+	119959110	119959429	119959183	119959429	119958223	119958342	2531	185,318,191	3079,4609,2662	158,185,161	2330,2512,2484	122	49	0.828291790846	1.0	0.024,0.027,0.028	0.027,0.029,0.025	-0.001
2532	"ENSMUSG00000032518"	"Rpsa"	chr9	+	119959833	119959962	119959874	119959962	119959183	119959429	2532	6232,9103,5350	2,3,3	4691,5105,4942	2,1,1	90	49	1	1.0	0.999,0.999,0.999	0.999,1.0,1.0	-0.001
2534	"ENSMUSG00000028580"	"Pum1"	chr4	+	130471000	130471105	130471003	130471105	130468773	130468867	2534	31,33,27	51,60,45	27,16,32	36,35,54	52	49	0.940729017173	1.0	0.364,0.341,0.361	0.414,0.301,0.358	-0.002
2535	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173433909	173434126	173433909	173434014	173434594	173434807	2535	10,6,18	39,19,19	22,28,24	22,25,20	161	49	0.00136610389045	0.11003080843529622	0.072,0.088,0.224	0.233,0.254,0.268	-0.124
2536	"ENSMUSG00000055897"	"Ppp4r1l-ps"	chr2	-	173457275	173458216	173457275	173457369	173501115	173501160	2536	114,108,105	11,3,6	102,91,123	8,9,8	896	49	0.424053431544	1.0	0.362,0.663,0.489	0.411,0.356,0.457	0.097
2538	"ENSMUSG00000029670"	"Ing3"	chr6	+	21952090	21952228	21952127	21952228	21950036	21950108	2538	7,4,7	69,70,69	8,13,5	69,67,69	86	49	0.21552474228	1.0	0.055,0.032,0.055	0.062,0.1,0.04	-0.02
2539	"ENSMUSG00000029670"	"Ing3"	chr6	+	21968883	21969003	21968916	21969003	21967625	21967697	2539	92,91,104	1,1,5	104,94,104	4,3,0	82	49	0.937719805397	1.0	0.982,0.982,0.926	0.94,0.949,1.0	0.0
2540	"ENSMUSG00000027378"	"Nphp1"	chr2	-	127607943	127608041	127607943	127608038	127610090	127610178	2540	13,8,15	8,18,12	10,14,8	8,10,13	52	49	0.871166217162	1.0	0.605,0.295,0.541	0.541,0.569,0.367	-0.012
2545	"ENSMUSG00000032316"	"Clk3"	chr9	-	57660553	57660713	57660553	57660683	57660783	57660878	2545	58,41,59	564,391,691	57,70,56	622,669,670	79	49	0.835377262837	1.0	0.06,0.061,0.05	0.054,0.061,0.049	0.002
2546	"ENSMUSG00000027184"	"Caprin1"	chr2	-	103604078	103604140	103604078	103604089	103605761	103605870	2546	1152,1534,1055	0,1,1	968,988,1000	0,5,0	100	49	1	1.0	1.0,0.999,0.998	1.0,0.99,1.0	0.002
2547	"ENSMUSG00000096351"	"Samd11"	chr4	-	156334794	156334957	156334794	156334873	156336402	156336537	2547	5,0,3	0,0,0	4,5,1	0,1,0	133	49	1	1.0	1.0,NA,1.0	1.0,0.648,1.0	0.117
2548	"ENSMUSG00000042605"	"Atxn2"	chr5	+	121949447	121949675	121949526	121949675	121948913	121949059	2548	171,182,183	0,1,0	173,172,158	0,0,0	128	49	1	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005
2549	"ENSMUSG00000028137"	"Celf3"	chr3	+	94392579	94392708	94392582	94392708	94392123	94392172	2549	1,0,1	1,0,1	4,2,2	0,0,0	52	49	1	1.0	0.485,NA,0.485	1.0,1.0,1.0	-0.515
2554	"ENSMUSG00000045348"	"Nyap1"	chr5	-	137731977	137732187	137731977	137732184	137733101	137734616	2554	0,0,1	98,64,96	3,1,2	86,72,84	52	49	0.589043513909	1.0	0.0,0.0,0.01	0.032,0.013,0.022	-0.019
2556	"ENSMUSG00000052760"	"A630001G21Rik"	chr1	-	85650818	85651108	85650818	85650902	85652841	85653010	2556	374,236,292	39,33,44	450,440,417	38,50,39	255	49	0.0779586098682	0.8435905615725424	0.648,0.579,0.56	0.695,0.628,0.673	-0.07
2557	"ENSMUSG00000052760"	"A630001G21Rik"	chr1	-	85650818	85651108	85650818	85650902	85654179	85654336	2557	358,225,278	0,1,0	420,418,402	0,1,0	255	49	1	1.0	1.0,0.977,1.0	1.0,0.988,1.0	-0.004
2558	"ENSMUSG00000052760"	"A630001G21Rik"	chr1	-	85654179	85654336	85654179	85654223	85664192	85664302	2558	232,149,180	3,3,8	242,225,241	8,7,2	162	49	0.869711441878	1.0	0.959,0.938,0.872	0.901,0.907,0.973	-0.004
2559	"ENSMUSG00000026655"	"Fam107b"	chr2	+	3779454	3779605	3779456	3779605	3714514	3714673	2559	18,22,20	0,0,1	15,20,16	0,0,0	51	49	1	1.0	1.0,1.0,0.951	1.0,1.0,1.0	-0.016
2560	"ENSMUSG00000026655"	"Fam107b"	chr2	+	3779454	3779605	3779456	3779605	3773832	3774016	2560	486,419,409	2,0,5	379,375,368	1,7,1	51	49	1	1.0	0.996,1.0,0.987	0.997,0.981,0.997	0.003
2561	"ENSMUSG00000004864"	"Mapk13"	chr17	+	28995443	28995547	28995475	28995547	28995275	28995390	2561	0,0,1	13,3,8	0,1,1	9,9,13	81	49	1	1.0	0.0,0.0,0.07	0.0,0.063,0.044	-0.012
2562	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912669	15913025	15912875	15913025	15911885	15911936	2562	156,78,117	2,0,0	87,82,75	1,1,0	255	49	1	1.0	0.937,1.0,1.0	0.944,0.94,1.0	0.018
2563	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912669	15913025	15912926	15913025	15911885	15911936	2563	196,122,169	0,1,1	124,102,103	0,0,0	306	49	1	1.0	1.0,0.951,0.964	1.0,1.0,1.0	-0.028
2564	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912875	15913025	15912926	15913025	15911885	15911936	2564	42,44,52	0,1,1	38,21,28	0,0,0	100	49	1	1.0	1.0,0.956,0.962	1.0,1.0,1.0	-0.027
2565	"ENSMUSG00000041420"	"Meis3"	chr7	+	15912875	15913025	15912926	15913025	15912669	15912720	2565	63,65,70	8,11,3	45,28,33	0,4,2	100	49	0.0567895172896	0.7435877420107	0.794,0.743,0.92	1.0,0.774,0.89	-0.069
2566	"ENSMUSG00000041420"	"Meis3"	chr7	+	15916212	15916393	15916244	15916393	15915965	15916077	2566	7,4,3	71,64,73	1,5,2	37,23,25	81	49	0.854084256125	1.0	0.056,0.036,0.024	0.016,0.116,0.046	-0.021
2568	"ENSMUSG00000064246"	"Chil1"	chr1	+	134110975	134111439	134111234	134111439	134110517	134110547	2568	12,3,9	29,6,15	0,22,15	18,17,19	308	49	0.408515056649	1.0	0.062,0.074,0.087	0.0,0.171,0.112	-0.02
2573	"ENSMUSG00000008305"	"Tle1"	chr4	-	72056728	72056925	72056728	72056922	72057925	72058070	2573	1,3,6	1,0,0	2,6,2	0,1,0	52	49	1	1.0	0.485,1.0,1.0	1.0,0.85,1.0	-0.122
2574	"ENSMUSG00000006720"	"Zfp184"	chr13	+	22134372	22134499	22134403	22134499	22133829	22133956	2574	2,1,1	3,7,0	1,1,1	3,3,3	80	49	0.20643053702	1.0	0.29,0.08,1.0	0.17,0.17,0.17	0.287
2576	"ENSMUSG00000028060"	"Khdc4"	chr3	+	88607567	88607821	88607668	88607821	88607257	88607315	2576	512,433,486	14,9,20	407,389,444	18,20,14	150	49	0.131060477662	1.0	0.923,0.94,0.888	0.881,0.864,0.912	0.031
2577	"ENSMUSG00000028060"	"Khdc4"	chr3	+	88607567	88607821	88607671	88607821	88607257	88607315	2577	532,452,503	5,8,12	417,402,463	6,11,5	153	49	0.971402059113	1.0	0.971,0.948,0.931	0.957,0.921,0.967	0.002
2578	"ENSMUSG00000028060"	"Khdc4"	chr3	+	88607668	88607821	88607671	88607821	88607257	88607315	2578	34,28,37	5,8,12	28,33,33	6,11,5	52	49	0.809847154366	1.0	0.865,0.767,0.744	0.815,0.739,0.861	-0.013
2579	"ENSMUSG00000028060"	"Khdc4"	chr3	+	88617136	88617249	88617164	88617249	88616086	88616248	2579	181,164,128	40,36,48	133,155,141	31,23,25	77	49	0.0595931223214	0.7629283619409726	0.742,0.744,0.629	0.732,0.811,0.782	-0.07
2580	"ENSMUSG00000031667"	"Aktip"	chr8	-	91856227	91856471	91856227	91856433	91857668	91857780	2580	5,4,3	25,43,36	8,7,11	32,43,34	87	49	0.030625175576	0.6079184624172911	0.101,0.05,0.045	0.123,0.084,0.154	-0.055
2581	"ENSMUSG00000031667"	"Aktip"	chr8	-	91857668	91857780	91857668	91857776	91858550	91858631	2581	9,13,7	2,1,1	8,11,11	2,1,0	53	49	0.334094925888	1.0	0.806,0.923,0.866	0.787,0.91,1.0	-0.034
2583	"ENSMUSG00000028943"	"Espn"	chr4	-	152215225	152215751	152215225	152215418	152218617	152218898	2583	9,11,2	0,1,0	6,9,11	0,0,0	382	49	1	1.0	1.0,0.585,1.0	1.0,1.0,1.0	-0.138
2586	"ENSMUSG00000025932"	"Eya1"	chr1	-	14340928	14341066	14340928	14341051	14344288	14344434	2586	14,8,11	0,2,4	9,15,18	1,4,6	64	49	0.366674253254	1.0	1.0,0.754,0.678	0.873,0.742,0.697	0.04
2587	"ENSMUSG00000025932"	"Eya1"	chr1	-	14344288	14344431	14344288	14344367	14344757	14344827	2587	24,6,14	0,1,1	18,22,43	2,1,2	113	49	0.0700791229792	0.7995153336134335	1.0,0.722,0.859	0.796,0.905,0.903	-0.008
2588	"ENSMUSG00000025932"	"Eya1"	chr1	-	14344288	14344434	14344288	14344367	14344757	14344827	2588	21,7,13	0,1,1	14,19,37	2,1,2	116	49	0.0476158096929	0.7126872022902678	1.0,0.747,0.846	0.747,0.889,0.887	0.023
2589	"ENSMUSG00000025932"	"Eya1"	chr1	-	14344288	14344434	14344288	14344431	14344757	14344827	2589	4,2,1	7,1,2	3,2,6	7,5,12	52	49	0.674532125494	1.0	0.35,0.653,0.32	0.288,0.274,0.32	0.147
2590	"ENSMUSG00000067369"	"Trmt2b"	chrX	-	133138891	133139335	133138891	133138991	133140827	133140929	2590	127,85,100	0,0,0	123,121,121	1,0,0	393	49	1	1.0	1.0,1.0,1.0	0.939,1.0,1.0	0.02
2593	"ENSMUSG00000000157"	"Itgb2l"	chr16	-	96227248	96227468	96227248	96227425	96227928	96228173	2593	2,0,2	1,2,0	1,0,0	0,0,0	92	49	1	1.0	0.516,0.0,1.0	1.0,NA,NA	-0.495
2595	"ENSMUSG00000028613"	"Lrp8"	chr4	+	107704637	107704763	107704640	107704763	107700412	107700541	2595	1,5,4	15,6,9	2,6,5	12,11,11	52	49	0.784767620473	1.0	0.059,0.44,0.295	0.136,0.339,0.3	0.006
2597	"ENSMUSG00000029757"	"Dync1i1"	chr6	+	5769649	5769791	5769700	5769791	5767029	5767144	2597	0,0,0	4,5,5	0,2,0	3,8,9	100	49	1	1.0	0.0,0.0,0.0	0.0,0.109,0.0	-0.036
2598	"ENSMUSG00000029757"	"Dync1i1"	chr6	+	5769649	5769791	5769733	5769791	5767029	5767144	2598	5,2,1	0,0,0	4,6,8	0,1,1	133	49	1	1.0	1.0,1.0,1.0	1.0,0.689,0.747	0.188
2599	"ENSMUSG00000029757"	"Dync1i1"	chr6	+	5769700	5769791	5769733	5769791	5767029	5767144	2599	9,7,6	0,0,0	7,12,17	0,1,1	82	49	1	1.0	1.0,1.0,1.0	1.0,0.878,0.91	0.071
2600	"ENSMUSG00000024045"	"Akap8"	chr17	-	32531259	32532236	32531259	32531347	32533084	32533118	2600	1820,1878,1847	167,171,115	2181,2127,2126	117,126,124	938	49	0.00405384960947	0.21232037329599124	0.363,0.365,0.456	0.493,0.469,0.472	-0.083
2602	"ENSMUSG00000030979"	"Uros"	chr7	-	133292236	133292895	133292236	133292322	133299397	133299472	2602	254,144,274	1,4,0	262,292,271	2,1,0	622	49	0.475958091081	1.0	0.952,0.739,1.0	0.912,0.958,1.0	-0.06
2603	"ENSMUSG00000033318"	"Gstt2"	chr10	-	75668228	75668428	75668228	75668402	75668494	75668645	2603	3,2,5	79,43,53	3,0,3	76,67,67	75	49	0.137968679952	1.0	0.024,0.029,0.058	0.025,0.0,0.028	0.019
2604	"ENSMUSG00000033318"	"Gstt2"	chr10	-	75668494	75668666	75668494	75668645	75669485	75669573	2604	20,15,12	51,34,32	15,23,12	42,48,53	70	49	0.609308485039	1.0	0.215,0.236,0.208	0.2,0.251,0.137	0.024
2605	"ENSMUSG00000046223"	"Plaur"	chr7	+	24165913	24166243	24166099	24166243	24164555	24164666	2605	0,0,0	7,8,6	0,2,3	6,14,11	235	49	0.515615140399	1.0	0.0,0.0,0.0	0.0,0.029,0.054	-0.028
2606	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103080549	103080661	103080590	103080661	103079263	103079356	2606	19,20,14	147,190,165	16,14,13	137,144,138	90	49	0.856996299114	1.0	0.066,0.054,0.044	0.06,0.05,0.049	0.002
2607	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103081655	103084735	103082934	103084735	103080590	103080661	2607	1499,1521,1376	0,1,0	1199,1292,1225	0,0,0	1328	49	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
2608	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103082934	103084735	103084654	103084735	103081655	103081817	2608	1139,1147,1092	2,3,3	986,1123,1040	2,1,1	1769	49	0.142121273729	1.0	0.94,0.914,0.91	0.932,0.969,0.966	-0.034
2610	"ENSMUSG00000027329"	"Spef1"	chr2	-	131013821	131013945	131013821	131013869	131014123	131014178	2610	58,50,57	1,1,2	62,72,39	0,3,1	125	49	0.79719836366	1.0	0.958,0.951,0.918	1.0,0.904,0.939	-0.005
2611	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68913202	68913440	68913218	68913440	68911855	68911941	2611	4,6,6	1,0,0	10,2,10	0,0,0	65	49	1	1.0	0.751,1.0,1.0	1.0,1.0,1.0	-0.083
2612	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68913202	68913440	68913218	68913440	68911855	68912019	2612	31,39,48	4,6,2	38,28,32	1,4,6	65	49	0.901419119917	1.0	0.854,0.831,0.948	0.966,0.841,0.801	0.008
2613	"ENSMUSG00000020898"	"Ctc1"	chr11	+	68922236	68922430	68922239	68922430	68921925	68922015	2613	37,25,31	16,21,17	16,28,21	16,17,22	52	49	0.196326222064	1.0	0.685,0.529,0.632	0.485,0.608,0.474	0.093
2614	"ENSMUSG00000039660"	"Spout1"	chr2	-	30065930	30066014	30065930	30066003	30066373	30066504	2614	7,10,7	31,54,40	8,9,6	30,45,28	60	49	0.66910389959	1.0	0.156,0.131,0.125	0.179,0.14,0.149	-0.019
2615	"ENSMUSG00000016921"	"Srsf6"	chr2	+	162773913	162775470	162775345	162775470	162773447	162773697	2615	9814,8138,9445	0,1,0	8291,9265,8758	0,0,0	1481	49	1	1.0	1.0,0.996,1.0	1.0,1.0,1.0	-0.001
2617	"ENSMUSG00000062761"	"Zfp512"	chr5	+	31622789	31622977	31622795	31622977	31610498	31610557	2617	27,28,57	0,0,0	54,42,27	0,1,0	55	49	1	1.0	1.0,1.0,1.0	1.0,0.974,1.0	0.009
2618	"ENSMUSG00000060743"	"H3f3a"	chr1	-	180640254	180640351	180640254	180640311	180641035	180641168	2618	7,8,6	0,0,0	9,6,5	0,1,1	89	49	1	1.0	1.0,1.0,1.0	1.0,0.768,0.734	0.166
2619	"ENSMUSG00000074863"	"Platr25"	chr13	-	62823332	62823468	62823332	62823459	62853514	62853575	2619	4,5,8	0,0,1	2,8,7	1,0,1	58	49	1	1.0	1.0,1.0,0.871	0.628,1.0,0.855	0.129
2621	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87595610	87595785	87595613	87595785	87593108	87593259	2621	63,46,64	12,10,11	60,72,56	9,13,17	52	49	0.771969212828	1.0	0.832,0.813,0.846	0.863,0.839,0.756	0.011
2622	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87642759	87643035	87642998	87643035	87640914	87641011	2622	470,315,543	1,1,2	504,534,510	0,1,0	288	49	1	1.0	0.988,0.982,0.979	1.0,0.989,1.0	-0.013
2623	"ENSMUSG00000026288"	"Inpp5d"	chr1	+	87642982	87643035	87642998	87643035	87642759	87642815	2623	38,23,44	20,21,25	30,31,53	29,33,21	65	49	0.614759801257	1.0	0.589,0.452,0.57	0.438,0.415,0.655	0.034
2627	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55384333	55385310	55385225	55385310	55370421	55370516	2627	5,1,1	3,2,0	1,4,2	2,4,6	941	49	0.479997868808	1.0	0.08,0.025,1.0	0.025,0.049,0.017	0.338
2628	"ENSMUSG00000027797"	"Dclk1"	chr3	+	55387754	55387863	55387757	55387863	55385225	55385310	2628	4,0,1	0,0,0	4,10,2	0,1,0	52	49	1	1.0	1.0,NA,1.0	1.0,0.904,1.0	0.032
2630	"ENSMUSG00000001120"	"Pcbp3"	chr10	-	76606794	76606873	76606794	76606870	76617665	76617707	2630	28,21,22	14,13,13	14,17,11	7,7,6	52	49	0.590264991243	1.0	0.653,0.604,0.615	0.653,0.696,0.633	-0.037
2631	"ENSMUSG00000020614"	"Fam20a"	chr11	-	109566668	109566803	109566668	109566778	109567979	109568160	2631	0,0,1	2,0,0	2,1,2	2,1,5	74	49	1	1.0	0.0,NA,1.0	0.398,0.398,0.209	0.165
2633	"ENSMUSG00000046432"	"Bex3"	chrX	+	135172011	135172727	135172016	135172727	135171558	135171631	2633	106,91,85	3,3,5	121,113,83	6,2,4	54	49	0.929221850034	1.0	0.97,0.965,0.939	0.948,0.981,0.95	-0.002
2634	"ENSMUSG00000036833"	"Pnpla7"	chr2	+	24877125	24877211	24877130	24877211	24873501	24873661	2634	0,1,1	27,24,24	0,3,5	23,27,29	54	49	1	1.0	0.0,0.036,0.036	0.0,0.092,0.135	-0.052
