ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2164	"ENSMUSG00000019795"	"Pcmt1"	chr10	-	7513772	7513989	7516458	7516579	7505144	7506740	7520088	7520193	2164	321,386,309	518,627,456	328,327,351	550,584,593	170	266	0.375426631594	1.0	0.492,0.491,0.515	0.483,0.467,0.481	0.022
2165	"ENSMUSG00000019795"	"Pcmt1"	chr10	-	7513819	7513989	7516458	7516579	7505136	7506740	7520088	7520193	2165	321,386,309	412,523,389	328,327,351	432,469,484	170	219	0.573587031711	1.0	0.501,0.487,0.506	0.494,0.473,0.483	0.015
2166	"ENSMUSG00000040383"	"Aqr"	chr2	-	113976108	113976211	113977369	113977473	113973468	113973589	113979419	113979533	2166	112,181,148	111,147,125	152,148,144	107,127,110	153	152	0.352703678327	1.0	0.501,0.55,0.54	0.585,0.537,0.565	-0.032
2167	"ENSMUSG00000086236"	"5830418P13Rik"	chr9	+	103304348	103304585	103304887	103304986	103303775	103304014	103305596	103305705	2167	309,221,379	47,37,58	272,284,254	39,49,45	286	148	0.763972351948	1.0	0.773,0.756,0.772	0.783,0.75,0.745	0.008
2168	"ENSMUSG00000018796"	"Acsl1"	chr8	+	46974304	46974382	46974446	46974524	46971997	46972071	46977979	46978114	2168	39,30,36	1,0,3	30,36,52	8,2,3	127	127	0.0122158753655	0.43821864764543644	0.975,1.0,0.923	0.789,0.947,0.945	0.072
2169	"ENSMUSG00000029869"	"Ephb6"	chr6	+	41594197	41594312	41594560	41594613	41593681	41593844	41594780	41594900	2169	226,196,287	172,131,208	295,285,260	227,194,184	164	102	1	1.0	0.45,0.482,0.462	0.447,0.477,0.468	0.001
2170	"ENSMUSG00000022142"	"Nup155"	chr15	+	8172451	8172643	8173534	8173673	8170712	8170843	8174971	8175107	2170	250,443,241	191,408,218	212,235,219	198,184,197	241	188	0.971530210792	1.0	0.505,0.459,0.463	0.455,0.499,0.464	0.003
2171	"ENSMUSG00000022142"	"Nup155"	chr15	+	8173534	8173673	8174971	8175107	8172451	8172643	8176626	8176780	2171	185,387,206	170,357,208	179,167,166	166,177,162	188	185	0.733083351873	1.0	0.517,0.516,0.494	0.515,0.481,0.502	0.01
2172	"ENSMUSG00000118664"	"TUSC3"	chr8	+	39530344	39530462	39534775	39534916	39513668	39513838	39538529	39538670	2172	268,332,257	400,426,352	250,243,250	338,373,340	167	190	0.806323502059	1.0	0.433,0.47,0.454	0.457,0.426,0.456	0.006
2173	"ENSMUSG00000005107"	"Slc2a9"	chr5	-	38556044	38556232	38574517	38574650	38549056	38549167	38593882	38594028	2173	25,18,22	50,27,29	27,25,25	35,34,37	182	237	0.48132313325	1.0	0.394,0.465,0.497	0.501,0.489,0.468	-0.034
2174	"ENSMUSG00000007815"	"Rhoa"	chr9	+	108192506	108192581	108204782	108204940	108183327	108183752	108208069	108208190	2174	973,958,1037	2227,1975,2194	1078,1127,1017	2407,2400,2191	124	207	0.925941268583	1.0	0.422,0.447,0.441	0.428,0.439,0.437	0.002
2175	"ENSMUSG00000007815"	"Rhoa"	chr9	+	108204782	108204940	108208069	108208190	108192506	108192581	108212249	108212380	2175	2120,1921,2156	1985,1697,1790	2319,2341,2109	2017,2026,1929	207	170	0.997218697546	1.0	0.467,0.482,0.497	0.486,0.487,0.473	0.0
2176	"ENSMUSG00000031278"	"Acsl4"	chrX	-	141126302	141126453	141128423	141128562	141126069	141126193	141131997	141132107	2176	101,102,120	145,113,146	148,125,141	147,142,131	188	200	0.110738793384	1.0	0.426,0.49,0.466	0.517,0.484,0.534	-0.051
2177	"ENSMUSG00000036086"	"Zranb3"	chr1	-	127945294	127945466	127960585	127960671	127943779	127943896	127964134	127964366	2177	18,36,29	54,83,37	34,27,20	62,67,57	135	221	0.669251657633	1.0	0.353,0.415,0.562	0.473,0.397,0.365	0.032
2178	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96434355	96434462	96439452	96439530	96428299	96428382	96442750	96442834	2178	146,146,146	178,209,196	88,116,93	109,137,124	127	156	0.621901941149	1.0	0.502,0.462,0.478	0.498,0.51,0.48	-0.015
2179	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96435165	96435239	96439452	96439530	96434355	96434462	96442750	96442834	2179	146,147,145	126,140,111	88,116,92	92,105,94	127	123	0.313178227102	1.0	0.529,0.504,0.559	0.481,0.517,0.487	0.036
2180	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96448068	96448175	96450416	96450540	96442750	96442834	96451072	96451147	2180	177,185,195	171,213,192	134,140,133	124,140,142	173	156	0.778694119005	1.0	0.483,0.439,0.478	0.494,0.474,0.458	-0.009
2181	"ENSMUSG00000032413"	"Rasa2"	chr9	-	96462539	96462612	96464795	96464879	96459525	96459602	96474002	96474079	2181	119,132,136	110,139,122	102,95,81	87,93,96	133	122	0.78921962864	1.0	0.498,0.466,0.506	0.518,0.484,0.436	0.011
2182	"ENSMUSG00000089704"	"Galnt2"	chr8	+	125056451	125056539	125058747	125058835	125054830	125054952	125059306	125059410	2182	224,212,177	232,232,193	189,202,187	187,208,193	137	137	0.646683360047	1.0	0.491,0.477,0.478	0.503,0.493,0.492	-0.014
2183	"ENSMUSG00000026979"	"Psd4"	chr2	+	24291743	24291833	24292882	24292926	24291535	24291594	24293211	24293264	2183	294,258,287	114,93,110	352,329,334	132,128,131	139	93	0.863249223967	1.0	0.633,0.65,0.636	0.641,0.632,0.63	0.005
2184	"ENSMUSG00000026979"	"Psd4"	chr2	+	24294748	24294912	24295318	24295463	24294393	24294464	24295698	24295842	2184	544,423,545	483,389,499	550,601,537	478,484,457	213	194	0.435939390163	1.0	0.506,0.498,0.499	0.512,0.531,0.517	-0.019
2185	"ENSMUSG00000062949"	"Atp11c"	chrX	-	59337678	59337743	59338966	59339017	59337279	59337361	59340548	59340652	2185	37,50,35	50,71,37	37,48,30	54,51,54	100	114	0.710469651124	1.0	0.458,0.445,0.519	0.439,0.518,0.388	0.026
2186	"ENSMUSG00000062949"	"Atp11c"	chrX	-	59355075	59355165	59366793	59366913	59352556	59352637	59448995	59449172	2186	79,140,95	81,122,85	105,88,104	75,75,74	169	139	0.17089760666	1.0	0.445,0.486,0.479	0.535,0.491,0.536	-0.051
2187	"ENSMUSG00000048402"	"Gli2"	chr1	-	118794301	118794487	118929769	118929936	118783165	118783367	118981031	118981069	2187	6,0,1	4,3,1	1,3,4	8,7,4	216	235	0.828261148471	1.0	0.62,0.0,0.521	0.12,0.318,0.521	0.061
2188	"ENSMUSG00000048402"	"Gli2"	chr1	-	118795708	118795911	118818025	118818131	118794301	118794487	118929769	118929936	2188	1,0,0	2,3,1	4,3,3	7,6,7	155	252	9.57707952275e-05	0.007649014645245426	0.448,0.0,0.0	0.482,0.448,0.411	-0.298
2189	"ENSMUSG00000027203"	"Dut"	chr2	+	125091085	125091177	125092892	125092937	125089401	125089816	125098768	125098843	2189	1291,2082,1232	829,1248,797	1078,1074,1101	701,667,657	141	94	0.916523481791	1.0	0.509,0.527,0.508	0.506,0.518,0.528	-0.003
2190	"ENSMUSG00000016257"	"Prelid3b"	chr2	-	174308732	174308803	174310090	174310180	174308518	174308621	174311129	174311298	2190	381,430,336	253,312,214	288,329,257	210,222,189	139	120	0.63955328556	1.0	0.565,0.543,0.575	0.542,0.561,0.54	0.013
2191	"ENSMUSG00000021051"	"Ppp2r5e"	chr12	-	75506461	75506563	75509075	75509203	75497654	75500587	75511647	75511767	2191	285,293,248	251,261,231	248,244,273	231,209,212	177	151	0.621533869123	1.0	0.492,0.489,0.478	0.478,0.499,0.523	-0.014
2192	"ENSMUSG00000021051"	"Ppp2r5e"	chr12	-	75531905	75531998	75540187	75540289	75516505	75516636	75562375	75562572	2192	201,241,222	185,211,202	196,208,200	151,179,180	151	142	0.567479627666	1.0	0.505,0.518,0.508	0.55,0.522,0.511	-0.017
2193	"ENSMUSG00000021051"	"Ppp2r5e"	chr12	-	75540187	75540289	75562375	75562572	75531905	75531998	75639942	75640106	2193	463,500,460	223,268,237	454,463,453	214,240,243	246	151	0.964053789914	1.0	0.56,0.534,0.544	0.566,0.542,0.534	-0.001
2194	"ENSMUSG00000040044"	"Orc3"	chr4	-	34607130	34607228	34611021	34611076	34605536	34605681	34614864	34614903	2194	94,79,104	174,196,184	77,77,77	152,150,157	104	147	0.960748492223	1.0	0.433,0.363,0.444	0.417,0.42,0.409	-0.002
2195	"ENSMUSG00000042105"	"Inpp5f"	chr7	+	128292350	128292422	128293475	128293549	128286809	128287008	128293977	128294106	2195	21,52,21	39,46,23	21,15,15	16,22,30	121	123	0.72999504901	1.0	0.354,0.535,0.481	0.572,0.409,0.337	0.017
2196	"ENSMUSG00000025903"	"Lypla1"	chr1	+	4878677	4878709	4898806	4898872	4878010	4878205	4900490	4900538	2196	55,55,53	218,263,220	48,46,45	204,177,183	81	115	0.720601897893	1.0	0.264,0.229,0.255	0.25,0.27,0.259	-0.01
2197	"ENSMUSG00000025903"	"Lypla1"	chr1	+	4878677	4878709	4898806	4898872	4878120	4878205	4902533	4902604	2197	55,56,52	67,72,61	50,45,45	68,62,65	81	115	0.459725282643	1.0	0.538,0.525,0.548	0.511,0.508,0.496	0.032
2198	"ENSMUSG00000025903"	"Lypla1"	chr1	+	4898806	4898872	4900490	4900538	4878677	4878709	4902533	4902604	2198	150,177,157	125,169,147	155,149,138	130,122,123	115	97	0.586015929893	1.0	0.503,0.469,0.474	0.501,0.507,0.486	-0.016
2199	"ENSMUSG00000040464"	"Gtpbp10"	chr5	-	5597926	5598000	5605237	5605382	5596352	5596405	5607212	5607406	2199	27,18,10	29,18,14	16,14,15	21,26,22	194	123	0.241946473389	1.0	0.371,0.388,0.312	0.326,0.255,0.302	0.063
2200	"ENSMUSG00000040464"	"Gtpbp10"	chr5	-	5597926	5598000	5606064	5606156	5596352	5596405	5607212	5607406	2200	14,10,6	29,18,14	7,7,10	21,26,22	141	123	0.281440654181	1.0	0.296,0.326,0.272	0.225,0.19,0.284	0.065
2201	"ENSMUSG00000040464"	"Gtpbp10"	chr5	-	5605237	5605382	5606064	5606156	5596352	5596405	5607212	5607406	2201	14,10,6	27,18,10	7,7,10	16,14,15	141	194	0.917794461489	1.0	0.416,0.433,0.452	0.376,0.408,0.478	0.013
2202	"ENSMUSG00000070544"	"Top1"	chr2	+	160524570	160524694	160526367	160526423	160512019	160512122	160529567	160529663	2202	849,1008,822	374,482,345	716,759,766	304,370,352	173	105	0.809895944249	1.0	0.579,0.559,0.591	0.588,0.555,0.569	0.006
2203	"ENSMUSG00000063253"	"Scoc"	chr8	-	84164181	84164265	84164613	84164685	84162500	84162669	84169050	84169134	2203	65,58,42	54,72,38	67,66,74	51,46,59	121	133	0.130861482845	1.0	0.57,0.47,0.549	0.591,0.612,0.58	-0.065
2204	"ENSMUSG00000054387"	"Mdm4"	chr1	-	132938802	132938936	132940374	132940449	132936834	132936930	132946514	132946622	2204	208,198,220	468,486,553	218,149,200	498,368,489	124	183	0.972585021313	1.0	0.396,0.375,0.37	0.392,0.374,0.376	-0.0
2205	"ENSMUSG00000054387"	"Mdm4"	chr1	-	132938802	132938936	132940374	132940452	132936874	132936930	132946514	132946596	2205	181,194,202	468,486,553	215,134,179	498,368,489	127	183	0.918157151969	1.0	0.358,0.365,0.345	0.384,0.344,0.345	-0.002
2206	"ENSMUSG00000035150"	"Eif2s3x"	chrX	-	93239877	93240050	93240893	93241063	93232312	93234528	93243319	93243464	2206	89,124,95	115,148,95	86,102,101	102,103,99	219	222	0.487814843015	1.0	0.44,0.459,0.503	0.461,0.501,0.508	-0.023
2207	"ENSMUSG00000040481"	"Bptf"	chr11	-	106977537	106977723	106985827	106986016	106973338	106973526	106986541	106986751	2207	39,29,39	45,44,35	95,79,81	58,58,79	238	235	0.041523867843	0.896788431527648	0.461,0.394,0.524	0.618,0.574,0.503	-0.105
2208	"ENSMUSG00000070942"	"Il1rl2"	chr1	+	40382187	40382350	40384965	40385037	40368130	40368329	40390095	40390225	2208	98,43,56	21,17,17	59,79,63	11,13,16	212	121	0.152111801108	1.0	0.727,0.591,0.653	0.754,0.776,0.692	-0.084
2209	"ENSMUSG00000070942"	"Il1rl2"	chr1	+	40384965	40385037	40390095	40390225	40382187	40382350	40390921	40391058	2209	44,16,18	44,27,36	19,36,24	26,45,29	121	179	0.63384737888	1.0	0.597,0.467,0.425	0.519,0.542,0.55	-0.041
2210	"ENSMUSG00000037503"	"Fam168b"	chr1	-	34857077	34857207	34858672	34858850	34852299	34856485	34858947	34859090	2210	916,1072,996	646,719,632	1135,1160,1051	756,728,645	227	179	0.570521994983	1.0	0.528,0.54,0.554	0.542,0.557,0.562	-0.013
2211	"ENSMUSG00000037503"	"Fam168b"	chr1	-	34857077	34857207	34858672	34858871	34856315	34856485	34858947	34859090	2211	713,856,776	646,719,632	902,892,765	756,728,645	248	179	0.798305524392	1.0	0.443,0.462,0.47	0.463,0.469,0.461	-0.006
2212	"ENSMUSG00000040356"	"Skiv2l"	chr17	-	35067300	35067410	35068871	35068975	35067083	35067201	35069109	35069168	2212	169,142,179	237,215,213	201,200,174	263,283,237	153	159	0.993368211675	1.0	0.426,0.407,0.466	0.443,0.423,0.433	0.0
2213	"ENSMUSG00000005378"	"Bud23"	chr5	-	135084881	135084940	135085192	135085238	135082402	135082492	135085695	135085781	2213	137,139,143	131,144,136	126,149,117	137,129,150	95	108	0.553052010461	1.0	0.543,0.523,0.544	0.511,0.568,0.47	0.02
2214	"ENSMUSG00000026020"	"Nop58"	chr1	+	59743782	59743909	59744751	59744915	59743221	59743367	59745791	59745926	2214	688,1405,538	1023,2286,818	414,430,392	673,674,634	176	213	0.704013039024	1.0	0.449,0.427,0.443	0.427,0.436,0.428	0.009
2215	"ENSMUSG00000030231"	"Plekha5"	chr6	+	140502529	140502583	140509293	140509374	140498440	140498524	140515078	140515141	2215	1,0,2	0,1,0	2,0,1	2,0,1	103	130	1	1.0	1.0,0.0,1.0	0.558,NA,0.558	0.109
2216	"ENSMUSG00000030231"	"Plekha5"	chr6	+	140518590	140518692	140522952	140523064	140516046	140516196	140525152	140525202	2216	105,76,77	68,70,74	86,97,98	75,77,79	151	161	0.982039545199	1.0	0.622,0.537,0.526	0.55,0.573,0.569	-0.002
2217	"ENSMUSG00000030231"	"Plekha5"	chr6	+	140518590	140518692	140522952	140523064	140516046	140516196	140525155	140525202	2217	108,77,75	110,110,119	89,97,97	131,144,132	151	161	0.551380731545	1.0	0.511,0.427,0.402	0.42,0.418,0.439	0.021
2218	"ENSMUSG00000030231"	"Plekha5"	chr6	+	140537353	140537490	140539280	140539383	140535371	140535481	140541974	140542836	2218	192,153,143	59,52,71	168,196,163	74,87,71	186	152	0.28617584952	1.0	0.727,0.706,0.622	0.65,0.648,0.652	0.035
2219	"ENSMUSG00000037331"	"Larp1"	chr11	+	57933261	57933468	57933569	57933732	57933055	57933184	57934731	57934876	2219	403,808,354	417,826,379	380,388,325	420,379,421	256	212	0.473043033391	1.0	0.445,0.448,0.436	0.428,0.459,0.39	0.017
2220	"ENSMUSG00000026280"	"Atg4b"	chr1	+	93695974	93696046	93701491	93701590	93695774	93695876	93702854	93702956	2220	117,103,115	205,246,227	93,149,123	244,222,228	121	148	0.731343175103	1.0	0.411,0.339,0.383	0.318,0.451,0.398	-0.011
2221	"ENSMUSG00000040710"	"St8sia4"	chr1	-	95555231	95555525	95581237	95581495	95515406	95519689	95588588	95588720	2221	179,118,184	165,92,207	157,211,197	172,186,198	307	343	0.755109728332	1.0	0.548,0.589,0.498	0.505,0.559,0.526	0.015
2222	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131092139	131092243	131092356	131092506	131091256	131091302	131092856	131092946	2222	150,138,162	234,206,271	148,143,139	237,224,216	153	199	0.991916136484	1.0	0.455,0.466,0.437	0.448,0.454,0.456	0.0
2223	"ENSMUSG00000026427"	"Eif2d"	chr1	+	131098673	131098848	131101040	131101157	131095856	131095977	131101983	131102131	2223	262,267,287	72,64,81	280,292,241	81,73,72	224	166	0.730975357702	1.0	0.729,0.756,0.724	0.719,0.748,0.713	0.01
2224	"ENSMUSG00000039206"	"Daglb"	chr5	+	143458701	143458873	143460367	143460626	143452707	143452859	143464168	143464291	2224	44,53,31	58,85,72	52,52,52	57,74,65	221	308	0.127341485672	1.0	0.514,0.465,0.375	0.56,0.495,0.527	-0.076
2225	"ENSMUSG00000038696"	"Mapkap1"	chr2	+	34322014	34322342	34325144	34325234	34296782	34296860	34334269	34334418	2225	405,444,375	151,174,135	411,446,439	150,154,135	377	139	0.363443097582	1.0	0.497,0.485,0.506	0.503,0.516,0.545	-0.025
2226	"ENSMUSG00000012076"	"Brms1l"	chr12	+	55892068	55892148	55906875	55906972	55891180	55891308	55907872	55907956	2226	84,87,75	108,95,87	95,90,103	112,102,95	129	146	0.515392868896	1.0	0.468,0.509,0.494	0.49,0.5,0.551	-0.023
2227	"ENSMUSG00000039304"	"Tnfsf10"	chr3	+	27380081	27380219	27383201	27383244	27371176	27371439	27388212	27388317	2227	47,45,44	24,7,15	57,62,57	15,26,19	187	92	0.849678463654	1.0	0.491,0.76,0.591	0.652,0.54,0.596	0.018
2229	"ENSMUSG00000026341"	"Actr3"	chr1	-	125324843	125324969	125325188	125325281	125322804	125322888	125331129	125331303	2229	2026,1807,1749	2387,2148,2012	1845,1871,1742	2062,2112,2091	142	175	0.812269353265	1.0	0.511,0.509,0.517	0.524,0.522,0.507	-0.005
2230	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158547007	158547131	158726192	158726278	158491596	158491739	158741208	158741318	2230	761,747,543	689,648,537	645,652,654	662,624,564	173	135	0.743442686206	1.0	0.463,0.474,0.441	0.432,0.449,0.475	0.007
2231	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158599572	158599702	158611369	158611575	158586715	158586819	158648320	158648396	2231	1025,1014,795	1894,1794,1344	791,898,818	1543,1581,1467	179	255	0.693221401576	1.0	0.435,0.446,0.457	0.422,0.447,0.443	0.009
2232	"ENSMUSG00000040990"	"Sh3kbp1"	chrX	+	158600237	158600294	158607470	158607545	158599572	158599702	158611369	158611575	2232	5,6,4	0,5,3	12,13,13	8,4,3	106	124	0.912225619045	1.0	1.0,0.584,0.609	0.637,0.792,0.835	-0.024
2233	"ENSMUSG00000043635"	"Adamts3"	chr5	-	89842608	89842689	89843861	89843945	89840897	89841061	89846062	89846186	2233	2,0,1	4,0,0	0,0,0	0,1,1	133	130	1	1.0	0.328,NA,1.0	NA,0.0,0.0	0.664
2234	"ENSMUSG00000000441"	"Raf1"	chr6	-	115600424	115600509	115603251	115603369	115599837	115600014	115603672	115603800	2234	499,512,563	319,339,363	491,542,536	389,356,360	167	134	0.406542392378	1.0	0.557,0.548,0.554	0.503,0.55,0.544	0.021
2235	"ENSMUSG00000000441"	"Raf1"	chr6	-	115603899	115603927	115608175	115608329	115603672	115603800	115609857	115609956	2235	566,566,622	106,121,130	631,592,605	128,124,131	203	77	0.794687786347	1.0	0.669,0.64,0.645	0.652,0.644,0.637	0.007
2236	"ENSMUSG00000000441"	"Raf1"	chr6	-	115614559	115614672	115621370	115621603	115611938	115612041	115653196	115653596	2236	708,717,686	419,395,423	725,776,618	386,401,340	282	162	0.324525741791	1.0	0.493,0.51,0.482	0.519,0.526,0.511	-0.024
2237	"ENSMUSG00000030759"	"Far1"	chr7	+	113152848	113153020	113153323	113153495	113151141	113151209	113160582	113160712	2237	281,314,312	31,58,37	262,245,242	48,34,45	221	221	0.201802068914	1.0	0.901,0.844,0.894	0.845,0.878,0.843	0.024
2238	"ENSMUSG00000063884"	"Ptcd3"	chr6	-	71860427	71860576	71861523	71861609	71859171	71859213	71862292	71862383	2238	138,201,153	368,410,305	139,155,143	282,337,297	135	198	0.650863545891	1.0	0.355,0.418,0.424	0.42,0.403,0.414	-0.013
2239	"ENSMUSG00000063884"	"Ptcd3"	chr6	-	71878179	71878303	71879839	71879944	71875323	71875439	71880409	71880478	2239	202,258,183	232,322,200	170,156,142	166,213,169	154	173	0.991253265232	1.0	0.494,0.474,0.507	0.535,0.451,0.486	0.001
2240	"ENSMUSG00000063884"	"Ptcd3"	chr6	-	71882081	71882127	71884636	71884673	71880409	71880478	71884777	71884830	2240	42,46,40	77,77,79	35,38,32	67,62,66	86	95	0.906724177546	1.0	0.376,0.398,0.359	0.366,0.404,0.349	0.005
2241	"ENSMUSG00000026361"	"Cdc73"	chr1	-	143485107	143485249	143491040	143491141	143474537	143484295	143493016	143493178	2241	174,209,166	274,293,268	160,168,181	237,241,280	150	191	0.83486917224	1.0	0.447,0.476,0.441	0.462,0.47,0.451	-0.006
2242	"ENSMUSG00000042133"	"Ppig"	chr2	+	69573956	69574124	69576371	69576459	69571829	69572037	69579304	69579441	2242	498,831,481	241,329,212	453,494,423	192,223,190	217	137	0.922715401398	1.0	0.566,0.615,0.589	0.598,0.583,0.584	0.002
2243	"ENSMUSG00000022201"	"Zfr"	chr15	+	12118324	12118424	12136481	12136764	12117936	12118033	12137990	12138135	2243	134,152,121	475,445,382	145,140,139	367,443,382	149	332	0.251948446634	1.0	0.386,0.432,0.414	0.468,0.413,0.448	-0.032
2244	"ENSMUSG00000022201"	"Zfr"	chr15	+	12146234	12146482	12149613	12149805	12140519	12140738	12150258	12150550	2244	547,561,424	471,564,441	492,510,513	434,515,484	297	241	0.826975906199	1.0	0.485,0.447,0.438	0.479,0.446,0.462	-0.006
2245	"ENSMUSG00000001441"	"Npepps"	chr11	-	97126890	97126995	97128919	97129084	97125880	97125941	97131754	97131869	2245	446,395,447	263,256,287	445,411,400	301,247,277	214	154	0.652547183062	1.0	0.55,0.526,0.528	0.515,0.545,0.51	0.011
2246	"ENSMUSG00000001441"	"Npepps"	chr11	-	97126890	97127047	97128919	97129084	97125880	97125941	97131754	97131869	2246	446,395,447	286,276,303	445,411,400	318,264,285	214	206	0.804995821545	1.0	0.6,0.579,0.587	0.574,0.6,0.575	0.006
2247	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3426400	3426452	3430304	3430389	3425201	3425363	3434783	3434843	2247	89,66,110	70,51,102	127,127,136	79,101,95	101	134	0.23927996503	1.0	0.628,0.632,0.589	0.681,0.625,0.655	-0.037
2248	"ENSMUSG00000051359"	"Ncald"	chr15	-	37584699	37584749	37661275	37661330	37563634	37563708	37792377	37792677	2248	4,2,4	8,6,9	4,6,0	6,6,9	104	99	0.848904257645	1.0	0.322,0.241,0.297	0.388,0.488,0.0	-0.005
2249	"ENSMUSG00000031314"	"Taf1"	chrX	+	100621977	100622062	100633553	100633621	100621805	100621898	100634078	100634195	2249	138,178,159	93,103,122	151,153,142	99,122,90	134	117	0.774700411309	1.0	0.564,0.601,0.532	0.571,0.523,0.579	0.008
2250	"ENSMUSG00000061477"	"Rps7"	chr12	-	28684207	28684351	28685414	28685486	28683467	28683831	28685578	28685695	2250	1468,2271,1345	4369,6478,3708	1177,1232,1178	3358,3615,3435	121	193	0.87350971039	1.0	0.349,0.359,0.367	0.359,0.352,0.354	0.003
2251	"ENSMUSG00000061477"	"Rps7"	chr12	-	28685414	28685486	28685578	28685662	28684207	28684351	28685854	28685952	2251	3138,4583,2610	1293,1991,1066	2293,2571,2316	980,1102,979	133	121	0.835091379651	1.0	0.688,0.677,0.69	0.68,0.68,0.683	0.004
2252	"ENSMUSG00000038241"	"Cep250"	chr2	+	155821631	155821766	155823302	155823425	155821063	155821231	155825202	155825336	2252	605,365,635	673,351,799	669,749,722	893,902,856	184	172	0.254414604545	1.0	0.457,0.493,0.426	0.412,0.437,0.441	0.029
2253	"ENSMUSG00000038241"	"Cep250"	chr2	+	155827738	155828081	155828914	155829036	155827153	155827292	155830231	155830352	2253	1880,1088,2172	560,314,593	2409,2507,2354	696,779,660	392	171	0.790381341805	1.0	0.594,0.602,0.615	0.602,0.584,0.609	0.005
2254	"ENSMUSG00000026189"	"Pecr"	chr1	-	72314811	72314961	72315324	72315490	72314044	72314126	72316445	72316579	2254	32,26,21	0,0,2	28,32,39	2,1,0	215	199	0.568660803812	1.0	1.0,1.0,0.907	0.928,0.967,1.0	0.004
2255	"ENSMUSG00000041846"	"Ppp4r3a"	chr12	-	101015918	101016077	101017592	101017695	101010748	101010918	101017789	101017921	2255	342,454,337	444,477,451	347,345,311	474,473,424	152	208	0.25176567455	1.0	0.513,0.566,0.506	0.5,0.5,0.501	0.028
2256	"ENSMUSG00000041846"	"Ppp4r3a"	chr12	-	101031242	101031341	101034895	101034951	101023229	101025200	101048987	101049961	2256	163,234,134	307,389,276	148,139,145	270,261,293	105	148	0.781478291244	1.0	0.428,0.459,0.406	0.436,0.429,0.411	0.006
2257	"ENSMUSG00000010554"	"Mettl16"	chr11	+	74691151	74691281	74693718	74693838	74686807	74686950	74694656	74694726	2257	0,1,2	1,0,0	1,1,5	1,4,0	179	169	0.0336768691354	0.8240126419083712	0.0,1.0,1.0	0.486,0.191,1.0	0.108
2258	"ENSMUSG00000028700"	"Pomgnt1"	chr4	+	116010747	116010865	116011038	116011137	116010059	116010173	116011288	116011416	2258	71,53,83	67,39,51	60,92,72	56,51,58	167	148	0.923402995532	1.0	0.484,0.546,0.591	0.487,0.615,0.524	-0.002
2259	"ENSMUSG00000020528"	"Prpsap2"	chr11	-	61622250	61622397	61625833	61625904	61620475	61621128	61627741	61627890	2259	96,120,93	188,221,171	112,146,114	232,236,235	120	196	0.944509365188	1.0	0.455,0.47,0.47	0.441,0.503,0.442	0.003
2260	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5826086	5826193	5827912	5828008	5815528	5815655	5837891	5837924	2260	312,356,352	441,506,534	330,319,312	488,491,460	145	156	0.754511499463	1.0	0.432,0.431,0.415	0.421,0.411,0.422	0.008
2261	"ENSMUSG00000039128"	"Cdc123"	chr2	-	5827912	5828008	5837891	5837924	5826086	5826193	5838466	5838489	2261	132,132,134	402,445,468	135,131,131	416,433,403	82	145	0.694182080481	1.0	0.367,0.344,0.336	0.365,0.349,0.365	-0.011
2262	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128760626	128760742	128761067	128761213	128755447	128757389	128761699	128761774	2262	6,5,3	5,0,8	4,8,6	5,8,3	195	165	0.670692740911	1.0	0.504,1.0,0.241	0.404,0.458,0.629	0.085
2263	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128760626	128760742	128761067	128761222	128756421	128757389	128761699	128761774	2263	6,5,3	5,0,8	5,8,7	5,8,3	204	165	0.76800617349	1.0	0.493,1.0,0.233	0.447,0.447,0.654	0.059
2264	"ENSMUSG00000030325"	"Klrb1c"	chr6	-	128760626	128760742	128761067	128761204	128757005	128757389	128761699	128761774	2264	6,5,3	5,0,8	4,8,6	5,8,3	186	165	0.673971034722	1.0	0.516,1.0,0.25	0.415,0.47,0.64	0.08
2265	"ENSMUSG00000029312"	"Klhl8"	chr5	-	104019896	104020040	104022068	104022255	104018394	104018506	104033772	104034156	2265	45,37,45	38,37,35	45,58,47	56,41,45	236	193	0.672904487145	1.0	0.492,0.45,0.513	0.397,0.536,0.461	0.02
2266	"ENSMUSG00000037426"	"Depdc5"	chr5	+	33035971	33036021	33044322	33044392	33034413	33034497	33050718	33050797	2266	43,49,42	26,36,32	64,60,51	43,58,52	99	119	0.257093926278	1.0	0.665,0.621,0.612	0.641,0.554,0.541	0.054
