ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2469	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122937401	122938656	122937401	122937537	122938513	122938656	2469	1210,1315,1726	590,777,563	1564,1714,1781	539,487,455	1025	49	1.31452647401e-06	0.00043926373344374184	0.089,0.075,0.128	0.122,0.144,0.158	-0.044
2470	"ENSMUSG00000038840"	"Birc7"	chr2	+	180572597	180573130	180572597	180572697	180573051	180573130	2470	0,2,0	0,0,1	0,1,0	0,0,0	403	49	1	1.0	NA,1.0,0.0	NA,1.0,NA	-0.5
2472	"ENSMUSG00000047446"	"Arl4a"	chr12	-	40056698	40059819	40056698	40056792	40059700	40059819	2472	64,84,75	0,0,1	83,58,66	0,0,0	2957	49	1	1.0	1.0,1.0,0.554	1.0,1.0,1.0	-0.149
2473	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39407009	39407336	39407009	39407087	39407229	39407336	2473	56,115,48	20,48,22	37,48,43	20,20,26	191	49	0.27275481072	0.8224630038779465	0.418,0.381,0.359	0.322,0.381,0.298	0.052
2474	"ENSMUSG00000073702"	"Rpl31"	chr1	+	39410034	39410447	39410034	39410147	39410382	39410447	2474	64,131,61	1990,2953,1818	73,56,70	1619,1691,1624	284	49	1	1.0	0.006,0.008,0.006	0.008,0.006,0.007	-0.0
2475	"ENSMUSG00000090077"	"Lime1"	chr2	+	181024279	181024496	181024279	181024337	181024408	181024496	2475	92,59,74	89,78,77	60,88,68	98,103,89	120	49	0.163853965011	0.6636674985697338	0.297,0.236,0.282	0.2,0.259,0.238	0.039
2476	"ENSMUSG00000059540"	"Tcea2"	chr2	+	181327584	181328545	181327584	181327715	181327982	181328545	2476	19,10,9	12,16,7	4,11,12	8,10,10	316	49	0.652108147454	1.0	0.197,0.088,0.166	0.072,0.146,0.157	0.025
2477	"ENSMUSG00000059540"	"Tcea2"	chr2	+	181327982	181328545	181327982	181328039	181328390	181328545	2477	56,62,51	1,3,4	56,51,67	2,3,3	400	49	0.758879481953	1.0	0.873,0.717,0.61	0.774,0.676,0.732	0.006
2479	"ENSMUSG00000007880"	"Arid1a"	chr4	-	133422882	133423467	133422882	133422972	133423226	133423467	2479	89,64,79	214,350,224	80,93,76	225,265,222	303	49	0.243307119205	0.794924096522559	0.063,0.029,0.054	0.054,0.054,0.052	-0.005
2480	"ENSMUSG00000031505"	"Naxd"	chr8	+	11559321	11559557	11559321	11559372	11559452	11559557	2480	123,111,165	40,48,66	141,160,145	51,74,64	129	49	0.543638298227	1.0	0.539,0.468,0.487	0.512,0.451,0.463	0.023
2481	"ENSMUSG00000059412"	"Fxyd2"	chr9	+	45319597	45320847	45319597	45319672	45320810	45320847	2481	14,12,20	72,57,73	15,40,17	56,66,58	1187	49	0.0254667601021	0.2537661227872973	0.008,0.009,0.011	0.011,0.024,0.012	-0.006
2482	"ENSMUSG00000027404"	"Snrpb"	chr2	-	130014522	130015094	130014522	130014648	130014955	130015094	2482	133,146,146	424,678,513	114,129,110	477,469,431	356	49	0.750580876104	1.0	0.041,0.029,0.038	0.032,0.036,0.034	0.002
2483	"ENSMUSG00000004565"	"Pnpla6"	chr8	+	3573257	3573867	3573257	3573341	3573757	3573867	2483	18,20,11	19,16,20	22,7,20	26,22,29	465	49	0.249689534544	0.8006154044407727	0.091,0.116,0.055	0.082,0.032,0.068	0.027
2485	"ENSMUSG00000054405"	"Dnajc8"	chr4	+	132271366	132272062	132271366	132271433	132271967	132272062	2485	439,402,439	293,289,306	454,448,433	301,288,259	583	49	0.387165594111	0.9166784969995423	0.112,0.105,0.108	0.113,0.116,0.123	-0.009
2486	"ENSMUSG00000031146"	"Plp2"	chrX	-	7535653	7535997	7535653	7535749	7535841	7535997	2486	7,10,7	131,111,100	9,12,13	126,172,156	141	49	0.74451116313	1.0	0.018,0.03,0.024	0.024,0.024,0.028	-0.001
2487	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589596	7589803	7589992	2487	48,27,45	0,0,0	74,52,59	0,1,2	256	49	0.655001833852	1.0	1.0,1.0,1.0	1.0,0.909,0.85	0.08
2488	"ENSMUSG00000039382"	"Wdr45"	chrX	+	7589553	7589992	7589553	7589603	7589803	7589992	2488	46,26,45	0,0,0	71,51,58	1,1,1	249	49	0.285606901049	0.8387780476316311	1.0,1.0,1.0	0.933,0.909,0.919	0.08
2489	"ENSMUSG00000093445"	"Lrch4"	chr5	+	137632110	137632511	137632110	137632237	137632405	137632511	2489	111,69,107	461,392,499	156,123,141	470,434,436	217	49	0.000859614161053	0.034985260675144986	0.052,0.038,0.046	0.07,0.06,0.068	-0.021
2490	"ENSMUSG00000039110"	"Mycbpap"	chr11	-	94403053	94403603	94403053	94403169	94403416	94403603	2490	1,2,1	0,0,0	0,1,2	1,1,0	296	49	0.00167888419536	0.048890265620052414	1.0,1.0,1.0	0.0,0.142,1.0	0.619
2491	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7804624	7805904	7804624	7804731	7805681	7805904	2491	40,36,58	15,18,12	55,53,48	12,14,16	999	49	0.381250080563	0.9161159863400312	0.116,0.089,0.192	0.184,0.157,0.128	-0.024
2492	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7805681	7805904	7805681	7805771	7805844	7805904	2492	25,13,13	19,14,16	16,17,15	11,11,12	122	49	0.316396103822	0.8633309586141914	0.346,0.272,0.246	0.369,0.383,0.334	-0.074
2494	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128310240	128310682	128310240	128310278	128310551	128310682	2494	113,78,68	189,215,228	109,98,98	214,245,228	322	49	0.514824459173	1.0	0.083,0.052,0.043	0.072,0.057,0.061	-0.004
2495	"ENSMUSG00000039201"	"Tbc1d25"	chrX	-	8022554	8023017	8022554	8022743	8022889	8023017	2495	33,28,51	11,16,15	52,39,36	15,18,12	195	49	0.809329578998	1.0	0.43,0.305,0.461	0.466,0.353,0.43	-0.018
2497	"ENSMUSG00000053024"	"Cntn2"	chr1	-	132456349	132456823	132456349	132456445	132456647	132456823	2497	0,0,0	1,0,1	0,1,1	0,0,0	251	49	1	1.0	0.0,NA,0.0	NA,1.0,1.0	-1.0
2499	"ENSMUSG00000054662"	"Ano9"	chr7	-	140683904	140684297	140683904	140684057	140684154	140684297	2499	0,1,2	0,0,0	1,4,0	1,1,2	146	49	1	1.0	NA,1.0,1.0	0.251,0.573,0.0	0.725
2500	"ENSMUSG00000054662"	"Ano9"	chr7	-	140686963	140687232	140686963	140687000	140687079	140687232	2500	1,1,4	0,1,0	0,3,0	1,2,1	128	49	1.11407761945e-05	0.002294099674544118	1.0,0.277,1.0	0.0,0.365,0.0	0.637
2501	"ENSMUSG00000044348"	"Slc25a53"	chrX	-	135916005	135917088	135916005	135916131	135916997	135917088	2501	10,4,13	9,14,11	16,3,28	6,15,3	915	49	0.0587514526317	0.3906740295076429	0.056,0.015,0.06	0.125,0.011,0.333	-0.113
2503	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047130	71047398	71047130	71047193	71047269	71047398	2503	8,15,2	55,63,38	9,8,7	57,52,51	125	49	0.779679698578	1.0	0.054,0.085,0.02	0.058,0.057,0.051	-0.002
2504	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047269	71047634	71047269	71047398	71047472	71047634	2504	14,22,11	58,84,51	11,10,9	61,62,62	123	49	0.108786760542	0.5399821407092759	0.088,0.094,0.079	0.067,0.06,0.055	0.026
2505	"ENSMUSG00000019139"	"Isyna1"	chr8	+	71047788	71048204	71047788	71047921	71048010	71048204	2505	60,68,38	47,63,36	56,59,64	57,45,46	138	49	0.722191460775	1.0	0.312,0.277,0.273	0.259,0.318,0.331	-0.015
2506	"ENSMUSG00000036678"	"Aaas"	chr15	-	102247620	102247853	102247620	102247688	102247759	102247853	2506	38,60,32	43,88,52	48,45,35	59,57,51	120	49	0.699039847993	1.0	0.265,0.218,0.201	0.249,0.244,0.219	-0.009
2508	"ENSMUSG00000001305"	"Rrp15"	chr1	-	186469784	186472060	186469784	186469882	186471800	186472060	2508	91,111,77	80,148,77	55,54,52	50,62,53	1967	49	0.840477566928	1.0	0.028,0.018,0.024	0.027,0.021,0.024	-0.001
2509	"ENSMUSG00000025485"	"Ric8a"	chr7	+	140437894	140438485	140437894	140438185	140438279	140438485	2509	250,245,286	0,3,1	244,263,257	1,0,1	143	49	1	1.0	1.0,0.965,0.99	0.988,1.0,0.989	-0.007
2510	"ENSMUSG00000018570"	"2810408A11Rik"	chr11	-	69788928	69789236	69788928	69788976	69789077	69789236	2510	36,24,36	12,10,14	30,24,33	7,7,8	150	49	0.195518087023	0.71093659630107	0.495,0.439,0.457	0.583,0.528,0.574	-0.098
2511	"ENSMUSG00000020949"	"Fkbp3"	chr12	-	65110451	65115883	65110451	65110549	65115775	65115883	2511	1923,1983,1602	0,1,0	1429,1468,1426	0,0,0	5275	49	1	1.0	1.0,0.949,1.0	1.0,1.0,1.0	-0.017
2512	"ENSMUSG00000000600"	"Krit1"	chr5	+	3872086	3873785	3872086	3872243	3873633	3873785	2512	744,566,742	85,73,76	933,828,958	64,69,75	1439	49	0.00176393296982	0.04949396320619306	0.23,0.209,0.25	0.332,0.29,0.303	-0.079
2513	"ENSMUSG00000021868"	"Ppif"	chr14	+	25696427	25698765	25696427	25696516	25698689	25698765	2513	740,717,665	5,5,4	659,672,637	2,3,3	2222	49	0.196257364708	0.7126849539977987	0.765,0.76,0.786	0.879,0.832,0.824	-0.075
2514	"ENSMUSG00000031066"	"Usp11"	chrX	+	20578564	20579221	20578564	20578682	20579075	20579221	2514	36,34,21	49,62,47	29,40,27	62,67,77	442	49	0.307687022894	0.8533829407129311	0.075,0.057,0.047	0.049,0.062,0.037	0.01
2515	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	2515	416,480,438	45,64,50	491,551,601	60,56,51	850	49	0.282480989656	0.8364003889115423	0.348,0.302,0.336	0.321,0.362,0.405	-0.034
2516	"ENSMUSG00000079197"	"Psme2"	chr14	-	55825110	55825551	55825110	55825197	55825496	55825551	2516	122,79,86	413,418,322	118,129,146	337,370,340	348	49	0.000625814466119	0.029774665726056086	0.04,0.026,0.036	0.047,0.047,0.057	-0.016
2517	"ENSMUSG00000079197"	"Psme2"	chr14	-	55826937	55827162	55826937	55826968	55827075	55827162	2517	52,57,45	281,298,239	44,63,48	233,285,248	156	49	0.649140528933	1.0	0.055,0.057,0.056	0.056,0.065,0.057	-0.003
2518	"ENSMUSG00000026869"	"Psmd5"	chr2	-	34746459	34747841	34746459	34746569	34747649	34747841	2518	40,41,39	88,98,87	48,47,36	66,81,83	1129	49	0.147748324971	0.6270023137588416	0.019,0.018,0.019	0.031,0.025,0.018	-0.006
2519	"ENSMUSG00000026869"	"Psmd5"	chr2	-	34755538	34756107	34755538	34755667	34755993	34756107	2519	27,19,21	77,82,64	26,32,27	59,72,64	375	49	0.0708010311051	0.42791770508579996	0.044,0.029,0.041	0.054,0.055,0.052	-0.016
2521	"ENSMUSG00000009108"	"Gnat2"	chr3	+	108002754	108003823	108002754	108002896	108003665	108003823	2521	0,7,0	1,3,0	1,0,0	0,1,0	818	49	1	1.0	0.0,0.123,NA	1.0,0.0,NA	-0.439
2523	"ENSMUSG00000053158"	"Fes"	chr7	-	80029565	80030640	80029565	80029660	80029956	80030640	2523	25,7,8	15,2,6	13,17,20	17,21,13	345	49	0.152468131839	0.6353993182904464	0.191,0.332,0.159	0.098,0.103,0.179	0.101
2524	"ENSMUSG00000053158"	"Fes"	chr7	-	80029956	80030640	80029956	80030075	80030586	80030640	2524	38,18,22	7,4,3	52,54,40	9,15,13	560	49	0.421803687857	0.941260954120133	0.322,0.283,0.391	0.336,0.24,0.212	0.069
2525	"ENSMUSG00000053158"	"Fes"	chr7	-	80030912	80031558	80030912	80031035	80031348	80031558	2525	20,5,4	7,6,7	9,14,19	8,13,5	362	49	0.589110297836	1.0	0.279,0.101,0.072	0.132,0.127,0.34	-0.049
2526	"ENSMUSG00000053158"	"Fes"	chr7	-	80032558	80032937	80032558	80032681	80032817	80032937	2526	7,2,6	14,7,14	9,9,8	9,13,14	185	49	0.145061102647	0.6219806404986853	0.117,0.07,0.102	0.209,0.155,0.131	-0.069
2527	"ENSMUSG00000053158"	"Fes"	chr7	-	80032817	80033154	80032817	80032937	80033016	80033154	2527	3,0,2	8,6,15	4,6,4	11,17,9	128	49	0.0434277061131	0.33487236061527753	0.126,0.0,0.049	0.122,0.119,0.145	-0.07
2528	"ENSMUSG00000053158"	"Fes"	chr7	-	80033581	80034035	80033581	80033765	80033938	80034035	2528	3,1,2	18,3,8	4,6,6	10,8,11	222	49	0.0242014865995	0.24624283654551507	0.035,0.069,0.052	0.081,0.142,0.107	-0.058
2530	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	114945919	114946409	114945919	114946003	114946235	114946409	2530	2,0,1	0,1,0	0,3,6	0,0,0	281	49	1	1.0	1.0,0.0,1.0	NA,1.0,1.0	-0.333
2533	"ENSMUSG00000031601"	"Cnot7"	chr8	-	40952335	40953954	40952335	40952480	40953792	40953954	2533	89,99,96	164,201,156	82,75,75	167,196,172	1361	49	0.0948159111791	0.5075881901156891	0.019,0.017,0.022	0.017,0.014,0.015	0.004
2535	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831899	54832150	54832301	2535	241,203,181	85,76,66	238,223,242	122,88,84	300	49	0.311908166988	0.8578452064900909	0.317,0.304,0.309	0.242,0.293,0.32	0.025
2536	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831902	54832150	54832301	2536	233,202,179	10,11,9	235,218,241	8,11,13	297	49	0.859958102648	1.0	0.794,0.752,0.766	0.829,0.766,0.754	-0.012
2537	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831963	54832150	54832301	2537	180,138,127	18,27,18	169,149,157	28,31,21	236	49	0.455698132078	0.9642543861367568	0.675,0.515,0.594	0.556,0.499,0.608	0.04
2538	"ENSMUSG00000068922"	"Msto1"	chr3	-	88817932	88818321	88817932	88818117	88818189	88818321	2538	17,8,7	30,45,38	3,11,4	26,24,30	121	49	0.387735535606	0.9166784969995423	0.187,0.067,0.069	0.045,0.157,0.051	0.023
2539	"ENSMUSG00000011877"	"Git1"	chr11	+	77394181	77394844	77394181	77394254	77394746	77394844	2539	65,40,44	107,154,86	49,50,49	102,129,99	541	49	0.825815430829	1.0	0.052,0.023,0.044	0.042,0.034,0.043	-0.0
2540	"ENSMUSG00000011877"	"Git1"	chr11	+	77396329	77396579	77396329	77396416	77396505	77396579	2540	22,12,9	83,97,78	17,10,13	98,71,71	138	49	0.887198412063	1.0	0.086,0.042,0.039	0.058,0.048,0.061	0.0
2541	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24921118	24921597	24921118	24921349	24921449	24921597	2541	13,23,23	46,75,58	12,16,22	46,48,47	149	49	0.808828128756	1.0	0.085,0.092,0.115	0.079,0.099,0.133	-0.006
2542	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24923784	24924291	24923784	24923860	24924120	24924291	2542	14,21,10	8,28,17	23,18,14	20,22,11	309	49	0.514264847894	1.0	0.217,0.106,0.085	0.154,0.115,0.168	-0.01
2543	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24924120	24924455	24924120	24924291	24924370	24924455	2543	5,11,4	34,38,35	9,6,10	37,35,24	128	49	0.303926928595	0.8512534409356296	0.053,0.1,0.042	0.085,0.062,0.138	-0.03
2544	"ENSMUSG00000030008"	"Pradc1"	chr6	-	85424917	85425573	85424917	85425027	85425472	85425573	2544	52,62,60	19,40,34	42,46,43	23,24,29	494	49	0.644553611962	1.0	0.214,0.133,0.149	0.153,0.16,0.128	0.018
2546	"ENSMUSG00000004642"	"Slbp"	chr5	-	33802843	33803413	33802843	33802981	33803353	33803413	2546	214,294,203	340,489,390	242,169,176	368,392,367	421	49	0.275413438347	0.826240315041	0.068,0.065,0.057	0.071,0.048,0.053	0.006
2547	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14283967	14284962	14283967	14284094	14284860	14284962	2547	11,12,5	20,16,13	8,2,14	22,15,21	815	49	0.362070089747	0.8963138331796704	0.032,0.043,0.023	0.021,0.008,0.039	0.01
2548	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65945735	65948028	65945735	65945812	65947908	65948028	2548	3369,2653,4050	6,8,6	4563,4832,4588	4,10,11	2145	49	0.880262890093	1.0	0.928,0.883,0.939	0.963,0.917,0.905	-0.012
2549	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65945735	65948028	65945735	65945885	65947908	65948028	2549	2937,2269,3628	212,242,195	4095,4362,4127	216,196,192	2072	49	0.000344359081587	0.021541573659275667	0.247,0.181,0.306	0.31,0.345,0.337	-0.086
2550	"ENSMUSG00000001986"	"Gria3"	chrX	+	40742882	40743801	40742882	40743130	40743686	40743801	2550	5,7,7	0,0,1	5,2,5	0,2,1	605	49	0.000619359541521	0.029774665726056086	1.0,1.0,0.362	1.0,0.075,0.288	0.333
2551	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40911569	40912423	40911569	40911748	40912238	40912423	2551	111,101,191	102,74,90	128,138,127	92,94,93	539	49	0.677782545733	1.0	0.09,0.11,0.162	0.112,0.118,0.11	0.007
2552	"ENSMUSG00000046032"	"Snx12"	chrX	-	100255564	100257470	100255564	100255952	100257379	100257470	2552	1012,1051,1111	25,23,18	1282,1305,1257	23,27,19	1476	49	0.4519071118	0.9600894488430188	0.573,0.603,0.672	0.649,0.616,0.687	-0.035
2555	"ENSMUSG00000025888"	"Casp1"	chr9	+	5299279	5299865	5299279	5299546	5299802	5299865	2555	7,1,4	26,9,14	6,6,12	25,19,21	305	49	0.196607619108	0.7126849539977987	0.041,0.018,0.044	0.037,0.048,0.084	-0.022
2556	"ENSMUSG00000025888"	"Casp1"	chr9	+	5302416	5303171	5302416	5302529	5302997	5303171	2556	30,7,25	20,10,15	45,42,32	20,26,23	517	49	0.305442824337	0.8512534409356296	0.124,0.062,0.136	0.176,0.133,0.117	-0.035
2557	"ENSMUSG00000025888"	"Casp1"	chr9	+	5303539	5303774	5303539	5303597	5303701	5303774	2557	75,39,59	0,0,0	73,111,79	0,1,0	153	49	1	1.0	1.0,1.0,1.0	1.0,0.973,1.0	0.009
2558	"ENSMUSG00000025888"	"Casp1"	chr9	+	5303539	5304327	5303539	5303774	5304186	5304327	2558	6,5,5	24,13,17	4,13,7	18,34,29	461	49	0.899923528405	1.0	0.026,0.039,0.03	0.023,0.039,0.025	0.003
2559	"ENSMUSG00000017386"	"Traf4"	chr11	-	78052112	78052448	78052112	78052274	78052343	78052448	2559	85,73,80	96,153,91	89,93,83	70,72,75	118	49	0.000918773345265	0.03651313365064906	0.269,0.165,0.267	0.346,0.349,0.315	-0.103
2560	"ENSMUSG00000027710"	"Acad9"	chr3	+	36128498	36129492	36128498	36128605	36129391	36129492	2560	78,74,72	38,53,25	71,76,63	39,32,24	835	49	0.50169942519	0.989801422735662	0.108,0.076,0.145	0.097,0.122,0.133	-0.008
2561	"ENSMUSG00000027710"	"Acad9"	chr3	+	36141908	36142763	36141908	36141948	36142636	36142763	2561	46,77,53	49,52,26	38,44,49	37,43,30	737	49	0.407113051117	0.9329904251514424	0.059,0.09,0.119	0.064,0.064,0.098	0.014
2562	"ENSMUSG00000032308"	"Ulk3"	chr9	+	57501033	57501329	57501033	57501136	57501264	57501329	2562	45,23,36	24,20,29	22,21,35	26,35,26	177	49	0.0621103169804	0.4037166638748081	0.342,0.241,0.256	0.19,0.142,0.271	0.079
2563	"ENSMUSG00000024137"	"E4f1"	chr17	-	24662752	24663450	24662752	24663311	24663387	24663450	2563	48,43,56	38,49,44	70,50,55	66,66,42	125	49	0.593761491215	1.0	0.331,0.256,0.333	0.294,0.229,0.339	0.019
2564	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665815	24666063	24666184	2564	104,103,120	0,3,1	129,131,130	2,2,4	297	49	0.145091990738	0.6219806404986853	1.0,0.85,0.952	0.914,0.915,0.843	0.043
2565	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665908	24666063	24666184	2565	32,20,25	49,35,35	27,32,25	54,60,46	204	49	0.351871214986	0.8850491170682858	0.136,0.121,0.146	0.107,0.114,0.115	0.022
2566	"ENSMUSG00000034610"	"Tut4"	chr4	+	108414518	108416612	108414518	108414671	108415911	108416612	2566	164,91,150	77,45,71	168,150,177	97,85,82	1289	49	0.459443007336	0.9642543861367568	0.075,0.071,0.074	0.062,0.063,0.076	0.006
2569	"ENSMUSG00000025647"	"Shisa5"	chr9	+	108885045	108885573	108885045	108885161	108885354	108885573	2569	110,47,50	474,284,340	110,117,111	418,615,404	242	49	0.0450629790895	0.34054305003206037	0.045,0.032,0.029	0.051,0.037,0.053	-0.012
2570	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059480	28061243	28061352	2570	58,61,70	187,213,176	38,42,44	170,153,161	1812	49	1	1.0	0.008,0.008,0.011	0.006,0.007,0.007	0.002
2571	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059780	28061243	28061352	2571	51,40,54	0,1,0	27,35,37	3,0,0	1512	49	0.09622709988	0.5109907813764075	1.0,0.565,1.0	0.226,1.0,1.0	0.113
2572	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28066926	28070942	28066926	28067031	28070611	28070942	2572	484,461,517	125,154,121	468,520,455	120,123,119	3629	49	0.476021096647	0.9757277090252221	0.05,0.039,0.055	0.05,0.054,0.049	-0.003
2573	"ENSMUSG00000055235"	"Wdr86"	chr5	-	24917847	24920659	24917847	24917951	24920523	24920659	2573	251,184,82	2,7,2	104,123,89	2,5,3	2621	49	0.427898142909	0.9448646591074252	0.701,0.329,0.434	0.493,0.315,0.357	0.1
2574	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299952	84299469	84299575	84299656	84299952	2574	151,136,135	169,155,190	147,134,139	167,175,166	130	49	0.96676398249	1.0	0.252,0.249,0.211	0.249,0.224,0.24	-0.0
2575	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299952	84299469	84299575	84299848	84299952	2575	737,625,704	2,4,2	764,774,709	2,3,3	322	49	0.90012778215	1.0	0.982,0.96,0.982	0.983,0.975,0.973	-0.002
2576	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299656	84299952	84299656	84299772	84299848	84299952	2576	266,185,221	140,155,144	264,256,226	128,160,163	125	49	0.532317452348	1.0	0.427,0.319,0.376	0.447,0.385,0.352	-0.021
2578	"ENSMUSG00000029165"	"Agbl5"	chr5	+	31051244	31051854	31051244	31051414	31051718	31051854	2578	36,36,43	41,72,46	47,26,37	51,44,54	353	49	0.961663596924	1.0	0.109,0.065,0.115	0.113,0.076,0.087	0.004
2580	"ENSMUSG00000019978"	"Epb41l2"	chr10	+	25377721	25378000	25377721	25377809	25377903	25378000	2580	323,513,307	2,2,0	426,433,407	2,1,3	143	49	1	1.0	0.982,0.989,1.0	0.986,0.993,0.979	0.004
2581	"ENSMUSG00000053754"	"Chd8"	chr14	-	52441889	52442963	52441889	52442041	52442246	52442963	2581	114,84,96	118,129,114	110,149,116	109,105,129	254	49	0.0293706397581	0.2719054112242455	0.157,0.112,0.14	0.163,0.215,0.148	-0.039
2582	"ENSMUSG00000053754"	"Chd8"	chr14	-	52441889	52443261	52441889	52442963	52443052	52443261	2582	19,18,19	121,181,137	11,24,19	164,159,128	138	49	0.763654246532	1.0	0.053,0.034,0.047	0.023,0.051,0.05	0.003
2583	"ENSMUSG00000002068"	"Ccne1"	chr7	-	37805703	37806108	37805703	37805772	37806020	37806108	2583	16,7,18	48,43,43	19,11,15	30,41,41	297	49	0.304165937149	0.8512534409356296	0.052,0.026,0.065	0.095,0.042,0.057	-0.017
2584	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120509197	120511095	120509197	120509875	120510988	120511095	2584	532,535,628	126,128,153	629,708,595	150,156,174	1162	49	0.757083653191	1.0	0.151,0.15,0.148	0.15,0.161,0.126	0.004
2585	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120511249	120511709	120511249	120511330	120511472	120511709	2585	152,161,241	82,64,73	242,260,255	94,77,75	191	49	0.184563121478	0.6934974686904161	0.322,0.392,0.459	0.398,0.464,0.466	-0.052
2586	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120511249	120511881	120511249	120511709	120511782	120511881	2586	76,77,86	129,120,122	117,125,104	120,143,132	122	49	0.0240514521782	0.245455605613171	0.191,0.205,0.221	0.281,0.26,0.24	-0.055
2587	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44614507	44614990	44614507	44614690	44614794	44614990	2587	1,0,3	0,1,2	1,1,1	1,1,2	153	49	0.437540844315	0.9509110447628913	1.0,0.0,0.325	0.243,0.243,0.138	0.234
2588	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953359	137955954	137956098	2588	3784,3069,4062	253,206,246	4925,4924,4612	347,298,317	2644	49	0.792613357965	1.0	0.217,0.216,0.234	0.208,0.234,0.212	0.004
2589	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953363	137955958	137956098	2589	3786,3063,4064	0,0,0	4916,4915,4603	2,0,0	2644	49	1	1.0	1.0,1.0,1.0	0.979,1.0,1.0	0.007
2590	"ENSMUSG00000047534"	"Mis18bp1"	chr12	-	65199461	65200667	65199461	65199604	65200579	65200667	2590	236,393,337	38,56,33	257,236,276	39,27,32	1024	49	0.867323144116	1.0	0.229,0.251,0.328	0.24,0.295,0.292	-0.006
2591	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344964	73344183	73344377	73344929	73344964	2591	446,364,388	111,90,134	432,460,478	127,141,162	601	49	0.324857646074	0.8652936215079213	0.247,0.248,0.191	0.217,0.21,0.194	0.022
2592	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377351	73377954	73377351	73377452	73377830	73377954	2592	19,15,5	13,5,4	6,6,7	1,6,6	427	49	0.587574176523	1.0	0.144,0.256,0.125	0.408,0.103,0.118	-0.035
2593	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73378648	73379104	73378648	73378763	73378903	73379104	2593	17,16,6	2,6,0	8,5,7	1,0,1	189	49	0.00560333379346	0.106167147024763	0.688,0.409,1.0	0.675,1.0,0.645	-0.074
2594	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73379375	73379797	73379375	73379472	73379606	73379797	2594	11,16,7	3,6,3	5,5,3	6,2,4	183	49	0.0431302199518	0.33416028210362475	0.495,0.417,0.385	0.182,0.401,0.167	0.182
2595	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73932637	73933285	73932637	73932732	73933162	73933285	2595	8,3,3	58,59,64	4,3,4	75,67,49	479	49	1	1.0	0.014,0.005,0.005	0.005,0.005,0.008	0.002
2596	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73936683	73938899	73936683	73936830	73938768	73938899	2596	54,32,38	0,0,1	29,24,25	0,0,0	1987	49	1	1.0	1.0,1.0,0.484	1.0,1.0,1.0	-0.172
