ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2143	"ENSMUSG00000039021"	"Ttc16"	chr2	-	32664805	32665107	32665059	32665107	32664402	32664569	2143	1,0,2	3,0,0	0,1,0	0,1,0	98	49	1	1.0	0.143,NA,1.0	NA,0.333,NA	0.238
2145	"ENSMUSG00000030213"	"Atf7ip"	chr6	+	136540757	136540844	136540757	136540835	136542014	136542160	2145	9,8,6	111,110,88	16,7,9	124,125,117	58	49	0.526424928492	1.0	0.064,0.058,0.054	0.098,0.045,0.061	-0.009
2149	"ENSMUSG00000022021"	"Diaph3"	chr14	-	87072410	87072537	87072412	87072537	87066427	87066590	2149	0,9,2	0,0,0	1,3,3	1,0,0	51	49	1	1.0	NA,1.0,1.0	0.49,1.0,1.0	0.17
2152	"ENSMUSG00000036578"	"Fxyd7"	chr7	-	30744132	30744175	30744141	30744175	30743995	30744036	2152	0,1,0	0,0,0	0,1,0	0,1,1	58	49	1	1.0	NA,1.0,NA	NA,0.458,0.0	0.771
2153	"ENSMUSG00000044702"	"Palb2"	chr7	-	121726271	121727666	121727360	121727666	121723479	121724150	2153	43,44,32	3,5,1	29,31,31	2,2,4	98	49	0.911722538004	1.0	0.878,0.815,0.941	0.879,0.886,0.795	0.025
2154	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137943937	137944110	137943937	137944051	137948836	137949034	2154	9,6,10	71,39,60	19,18,20	76,80,71	98	49	0.030093943533	0.4123658309879675	0.06,0.071,0.077	0.111,0.101,0.123	-0.042
2155	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137943937	137944110	137943937	137944051	137949399	137949499	2155	7,3,9	55,44,54	16,10,17	35,20,19	98	49	6.8538656961e-07	0.00027849540945153	0.06,0.033,0.077	0.186,0.2,0.309	-0.175
2156	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137948836	137949034	137948836	137949029	137949399	137949499	2156	152,131,184	13,20,16	263,273,259	18,20,24	54	49	0.195014102075	1.0	0.914,0.856,0.913	0.93,0.925,0.907	-0.026
2157	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119551	34119777	34119555	34119777	34115454	34115629	2157	4,3,5	8,2,3	0,3,3	5,4,9	53	49	0.0568998146224	0.5953723092249408	0.316,0.581,0.606	0.0,0.409,0.236	0.286
2158	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119551	34119777	34119601	34119777	34115454	34115629	2158	10,6,9	2,3,2	4,12,8	1,3,4	98	49	0.739409788442	1.0	0.714,0.5,0.692	0.667,0.667,0.5	0.024
2159	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119551	34119777	34119609	34119777	34115454	34115629	2159	9,7,6	0,2,3	2,10,8	0,8,1	98	49	0.641811586543	1.0	1.0,0.636,0.5	1.0,0.385,0.8	-0.016
2160	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119555	34119777	34119601	34119777	34115454	34115629	2160	14,5,7	2,3,2	9,13,14	1,3,4	95	49	0.735266068294	1.0	0.783,0.462,0.644	0.823,0.691,0.644	-0.09
2161	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119555	34119777	34119609	34119777	34115454	34115629	2161	14,6,5	0,2,3	7,12,15	0,8,1	98	49	0.936016029568	1.0	1.0,0.6,0.455	1.0,0.429,0.882	-0.085
2162	"ENSMUSG00000060147"	"Serpinb6a"	chr13	-	34119601	34119777	34119609	34119777	34115454	34115629	2162	5,4,2	0,2,3	1,5,5	0,8,1	57	49	0.757984185346	1.0	1.0,0.632,0.364	1.0,0.35,0.811	-0.055
2163	"ENSMUSG00000028289"	"Epha7"	chr4	+	28938595	28938779	28938595	28938764	28942585	28942694	2163	1,0,0	0,0,0	2,0,0	0,0,1	64	49	1	1.0	1.0,NA,NA	1.0,NA,0.0	0.5
2164	"ENSMUSG00000000392"	"Fap"	chr2	-	62333049	62333216	62333143	62333216	62332785	62332859	2164	0,0,0	0,3,0	1,0,0	1,9,2	98	49	1	1.0	NA,0.0,NA	0.333,0.0,0.0	-0.111
2166	"ENSMUSG00000073131"	"Vma21"	chrX	+	70860395	70860673	70860395	70860546	70863673	70863783	2166	0,5,2	55,88,68	3,2,1	56,64,55	98	49	1	1.0	0.0,0.028,0.014	0.026,0.015,0.009	-0.003
2167	"ENSMUSG00000024776"	"Stambpl1"	chr19	+	34169628	34170031	34169628	34169995	34197586	34197666	2167	43,52,38	10,20,10	43,36,25	20,10,14	85	49	0.233331519825	1.0	0.713,0.6,0.687	0.553,0.675,0.507	0.088
2169	"ENSMUSG00000057836"	"Xlr3a"	chrX	-	72138429	72138688	72138566	72138688	72137788	72137858	2169	0,2,1	0,1,0	0,1,0	0,0,2	98	49	1	1.0	NA,0.5,1.0	NA,1.0,0.0	0.25
2170	"ENSMUSG00000057836"	"Xlr3a"	chrX	-	72138551	72138688	72138566	72138688	72137788	72137858	2170	0,1,0	0,1,0	0,0,0	0,0,2	64	49	1	1.0	NA,0.434,NA	NA,NA,0.0	0.434
2171	"ENSMUSG00000031362"	"Xlr4c"	chrX	-	72286183	72286266	72286219	72286266	72285673	72285788	2171	18,20,23	3,0,0	11,13,16	3,1,0	85	49	0.29773002776	1.0	0.776,1.0,1.0	0.679,0.882,1.0	0.072
2172	"ENSMUSG00000031362"	"Xlr4c"	chrX	-	72286183	72286266	72286219	72286266	72285673	72285801	2172	21,23,27	0,0,1	14,14,18	1,0,0	85	49	1	1.0	1.0,1.0,0.94	0.89,1.0,1.0	0.017
2173	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344929	73344970	73344929	73344964	73345541	73345627	2173	139,108,128	3,3,1	152,151,139	4,6,5	55	49	0.102098388391	0.8301017523943117	0.976,0.97,0.991	0.971,0.957,0.961	0.016
2175	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377152	73377281	73377152	73377270	73377351	73377452	2175	7,6,2	1,1,1	0,7,1	0,0,1	60	49	1	1.0	0.851,0.831,0.62	NA,1.0,0.45	0.042
2176	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73379375	73379797	73379375	73379472	73379882	73380028	2176	16,17,9	0,1,1	5,9,5	0,0,0	98	49	1	1.0	1.0,0.895,0.818	1.0,1.0,1.0	-0.096
2177	"ENSMUSG00000029454"	"Mapkapk5"	chr5	-	121664801	121664923	121664807	121664923	121663725	121663830	2177	124,152,108	25,44,39	120,112,120	27,36,30	55	49	0.737685712311	1.0	0.815,0.755,0.712	0.798,0.735,0.781	-0.011
2178	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73944885	73945820	73944885	73944943	73946537	73946656	2178	69,55,42	0,0,0	55,60,47	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.968,1.0	0.011
2179	"ENSMUSG00000014763"	"Fam120b"	chr17	+	15622006	15624659	15622006	15623391	15626016	15626197	2179	31,26,36	29,27,28	32,49,38	27,32,24	98	49	0.236838127231	1.0	0.348,0.325,0.391	0.372,0.434,0.442	-0.061
2183	"ENSMUSG00000029534"	"St7"	chr6	+	17921987	17922138	17921987	17922123	17930764	17930857	2183	25,38,11	1,3,1	16,21,22	0,0,0	64	49	0.0393919803994	0.47543390204820396	0.95,0.907,0.894	1.0,1.0,1.0	-0.083
2184	"ENSMUSG00000029534"	"St7"	chr6	+	17921987	17922138	17921987	17922123	17934117	17934257	2184	3,14,4	0,1,0	3,6,6	0,0,0	64	49	1	1.0	1.0,0.915,1.0	1.0,1.0,1.0	-0.028
2185	"ENSMUSG00000038412"	"Higd1a"	chr9	-	121685503	121685651	121685515	121685651	121681556	121681675	2185	0,2,0	1,0,1	0,3,2	2,1,0	61	49	0.0301071033289	0.4123658309879675	0.0,1.0,0.0	0.0,0.707,1.0	-0.236
2186	"ENSMUSG00000023805"	"Synj2"	chr17	+	6058212	6058385	6058212	6058374	6060006	6060088	2186	41,13,22	4,1,3	19,19,29	1,4,1	60	49	0.711308649585	1.0	0.893,0.914,0.857	0.939,0.795,0.959	-0.01
2187	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33877843	33877888	33877873	33877888	33877361	33877439	2187	981,1322,1064	4,4,0	934,998,1072	1,0,0	79	49	1	1.0	0.993,0.995,1.0	0.998,1.0,1.0	-0.003
2188	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885620	33885659	33884465	33884619	2188	1096,1400,1056	7,14,4	1038,1091,1040	7,6,1	98	49	0.455193283637	1.0	0.987,0.98,0.992	0.987,0.989,0.998	-0.005
2190	"ENSMUSG00000030822"	"Prr14"	chr7	+	127072766	127073158	127072766	127072888	127073550	127073594	2190	99,77,104	0,0,2	122,135,120	0,1,0	98	49	1	1.0	1.0,1.0,0.963	1.0,0.985,1.0	-0.007
2193	"ENSMUSG00000015133"	"Lrrk1"	chr7	-	65916207	65916356	65916238	65916356	65915172	65915289	2193	0,0,0	10,3,6	2,0,1	10,13,11	80	49	0.585583627368	1.0	0.0,0.0,0.0	0.109,0.0,0.053	-0.054
2197	"ENSMUSG00000031323"	"Dmrtc1a"	chrX	-	101948660	101948727	101948666	101948727	101948355	101948485	2197	1,0,1	0,1,0	0,0,1	0,0,0	55	49	1	1.0	1.0,0.0,1.0	NA,NA,1.0	-0.333
2198	"ENSMUSG00000014418"	"Hps5"	chr7	-	46422543	46422693	46422581	46422693	46421895	46421967	2198	52,59,61	18,4,3	72,65,87	9,8,17	87	49	0.615797302745	1.0	0.619,0.893,0.92	0.818,0.821,0.742	0.017
2199	"ENSMUSG00000039652"	"Cpeb3"	chr19	-	37116461	37116621	37116530	37116621	37103731	37103788	2199	2,0,0	2,0,0	2,4,1	0,2,1	98	49	1	1.0	0.333,NA,NA	1.0,0.5,0.333	-0.278
2201	"ENSMUSG00000002968"	"Med25"	chr7	-	44541488	44541568	44541522	44541568	44541206	44541331	2201	3,8,5	75,88,75	6,3,9	80,87,78	83	49	0.767684876335	1.0	0.023,0.051,0.038	0.042,0.02,0.064	-0.005
2202	"ENSMUSG00000060568"	"Fam78b"	chr1	+	166906105	166907354	166906105	166907034	166915546	166918871	2202	1,0,0	0,0,0	1,3,1	0,2,0	98	49	1	1.0	1.0,NA,NA	1.0,0.429,1.0	0.19
2208	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516880	51517558	51516983	51517558	51516636	51516775	2208	31,25,41	146,83,107	34,42,42	144,128,115	98	49	0.748431652183	1.0	0.096,0.131,0.161	0.106,0.141,0.154	-0.004
2209	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516880	51517558	51517459	51517558	51516636	51516775	2209	62,57,57	19,10,14	53,53,53	18,9,11	98	49	0.920788857769	1.0	0.62,0.74,0.671	0.596,0.746,0.707	-0.006
2210	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516880	51517558	51517530	51517558	51516636	51516775	2210	71,50,77	7,8,6	73,55,61	4,12,8	98	49	0.627680237898	1.0	0.835,0.758,0.865	0.901,0.696,0.792	0.023
2211	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516983	51517558	51517459	51517558	51516636	51516775	2211	208,140,164	19,10,14	197,181,168	18,9,11	98	49	0.436151677578	1.0	0.846,0.875,0.854	0.845,0.91,0.884	-0.021
2212	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516983	51517558	51517530	51517558	51516636	51516775	2212	217,133,184	7,8,6	217,183,176	4,12,8	98	49	0.863101661201	1.0	0.939,0.893,0.939	0.964,0.884,0.917	0.002
2213	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51517459	51517558	51517530	51517558	51516636	51516775	2213	90,60,91	7,8,6	91,64,72	4,12,8	98	49	0.583987769793	1.0	0.865,0.789,0.883	0.919,0.727,0.818	0.024
2214	"ENSMUSG00000025236"	"Adpgk"	chr9	+	59217510	59220519	59217510	59217631	59221035	59221134	2214	80,81,74	0,2,0	66,77,60	3,2,1	98	49	0.0803530602969	0.7309729888203066	1.0,0.953,1.0	0.917,0.951,0.968	0.039
2216	"ENSMUSG00000020472"	"Zkscan17"	chr11	-	59394209	59394636	59394502	59394636	59393745	59393926	2216	74,112,85	2,11,4	78,84,89	3,6,2	98	49	0.363520173057	1.0	0.949,0.836,0.914	0.929,0.875,0.957	-0.021
2218	"ENSMUSG00000048865"	"Arhgap30"	chr1	+	171231601	171231866	171231601	171231705	171232377	171232746	2218	258,243,240	0,1,0	256,281,272	0,0,0	98	49	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
2219	"ENSMUSG00000031969"	"Acad8"	chr9	-	26901874	26901988	26901878	26901988	26901415	26901488	2219	1,6,1	0,1,0	5,9,8	0,0,0	53	49	1	1.0	1.0,0.847,1.0	1.0,1.0,1.0	-0.051
2220	"ENSMUSG00000078765"	"U2af1l4"	chr7	+	30263506	30263556	30263506	30263526	30263627	30263726	2220	143,122,139	1,1,1	167,187,156	4,0,0	79	49	1	1.0	0.989,0.987,0.989	0.963,1.0,1.0	0.001
2224	"ENSMUSG00000109378"	"Gm49396"	chr7	+	30263627	30263819	30263627	30263726	30263898	30264032	2224	28,37,39	84,88,85	45,49,33	103,100,101	98	49	0.844436347884	1.0	0.143,0.174,0.187	0.179,0.197,0.14	-0.004
2227	"ENSMUSG00000033460"	"Armcx1"	chrX	+	133619668	133619857	133619668	133619741	133620375	133620474	2227	5,5,4	17,3,13	11,8,8	18,15,17	98	49	0.610372510649	1.0	0.128,0.455,0.133	0.234,0.211,0.19	0.027
2228	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	102047879	102048115	102047924	102048115	102046292	102046427	2228	0,5,4	3,5,1	1,3,0	2,1,2	94	49	0.319100444169	1.0	0.0,0.343,0.676	0.207,0.61,0.0	0.067
2231	"ENSMUSG00000030102"	"Itpr1"	chr6	+	108365145	108365326	108365145	108365299	108366327	108366515	2231	42,24,33	25,9,34	74,61,68	23,30,27	76	49	0.0796908933733	0.7276644121502075	0.52,0.632,0.385	0.675,0.567,0.619	-0.108
2233	"ENSMUSG00000035713"	"Usp35"	chr7	-	96964286	96964385	96964293	96964385	96963940	96964134	2233	3,1,4	3,2,5	6,12,14	4,7,9	56	49	0.173959739679	0.9955724068953098	0.467,0.304,0.412	0.568,0.6,0.576	-0.187
2235	"ENSMUSG00000036291"	"Ap5m1"	chr14	+	49311005	49311651	49311005	49311199	49316151	49316379	2235	81,63,76	0,0,1	80,97,86	2,0,0	98	49	1	1.0	1.0,1.0,0.974	0.952,1.0,1.0	0.007
2238	"ENSMUSG00000038759"	"Nup205"	chr6	+	35191252	35191334	35191252	35191318	35191580	35191745	2238	120,162,104	3,0,1	83,97,92	0,2,0	65	49	1	1.0	0.968,1.0,0.987	1.0,0.973,1.0	-0.006
2240	"ENSMUSG00000057098"	"Ebf1"	chr11	+	44511993	44512176	44511993	44512057	44512747	44512803	2240	0,0,0	4,4,1	0,1,0	3,4,4	98	49	1	1.0	0.0,0.0,0.0	0.0,0.111,0.0	-0.037
2242	"ENSMUSG00000057098"	"Ebf1"	chr11	+	44774640	44774782	44774640	44774758	44798733	44798864	2242	3,0,1	0,0,0	1,0,2	0,0,1	73	49	1	1.0	1.0,NA,1.0	1.0,NA,0.573	0.214
2247	"ENSMUSG00000037363"	"Letm2"	chr8	-	26083734	26084182	26083766	26084182	26082467	26082611	2247	28,7,26	3,3,5	27,33,24	3,6,5	81	49	0.943753383738	1.0	0.85,0.585,0.759	0.845,0.769,0.744	-0.055
2248	"ENSMUSG00000037363"	"Letm2"	chr8	-	26086979	26087512	26087135	26087512	26086377	26086461	2248	9,3,11	1,1,2	12,15,15	2,3,2	98	49	0.560724897351	1.0	0.818,0.6,0.733	0.75,0.714,0.789	-0.034
2249	"ENSMUSG00000037363"	"Letm2"	chr8	-	26087135	26087529	26087290	26087529	26086377	26086461	2249	6,9,8	4,4,6	14,12,10	2,9,2	98	49	0.218138820984	1.0	0.429,0.529,0.4	0.778,0.4,0.714	-0.178
2251	"ENSMUSG00000087403"	"Kantr"	chrX	-	151110361	151110491	151110405	151110491	151110156	151110235	2251	18,16,17	1,2,2	23,23,18	1,2,2	93	49	0.802811834957	1.0	0.905,0.808,0.817	0.924,0.858,0.826	-0.026
2252	"ENSMUSG00000039842"	"Mcph1"	chr8	+	18677133	18677334	18677133	18677256	18679561	18679651	2252	1,2,0	12,22,6	2,1,1	9,15,13	98	49	0.449691684987	1.0	0.04,0.043,0.0	0.1,0.032,0.037	-0.029
2253	"ENSMUSG00000031060"	"Rbm10"	chrX	+	20511675	20511836	20511675	20511833	20512007	20512105	2253	54,62,52	51,56,52	49,48,59	44,53,63	52	49	0.656541323655	1.0	0.499,0.511,0.485	0.512,0.46,0.469	0.018
2254	"ENSMUSG00000031298"	"Adgrg2"	chrX	+	159241830	159241878	159241830	159241869	159244338	159244377	2254	2,0,1	2,0,0	1,2,3	1,2,1	58	49	1	1.0	0.458,NA,1.0	0.458,0.458,0.717	0.185
2255	"ENSMUSG00000035762"	"Tmem161b"	chr13	+	84432103	84432304	84432103	84432244	84434803	84434917	2255	42,34,39	17,10,23	51,55,46	12,21,10	98	49	0.136635466732	0.9000976158719629	0.553,0.63,0.459	0.68,0.567,0.697	-0.101
2258	"ENSMUSG00000028948"	"Nol9"	chr4	+	152130151	152131101	152130151	152130287	152134991	152135153	2258	68,92,72	0,1,0	55,74,47	0,0,0	98	49	1	1.0	1.0,0.979,1.0	1.0,1.0,1.0	-0.007
2259	"ENSMUSG00000031295"	"Phka2"	chrX	+	159369774	159369950	159369774	159369945	159371960	159372014	2259	3,4,0	28,23,36	1,3,2	27,33,32	54	49	0.761426545498	1.0	0.089,0.136,0.0	0.033,0.076,0.054	0.021
2260	"ENSMUSG00000042726"	"Trafd1"	chr5	-	121511200	121511537	121511212	121511537	121510665	121510738	2260	76,51,74	17,16,14	92,94,94	23,26,25	61	49	0.555751317204	1.0	0.782,0.719,0.809	0.763,0.744,0.751	0.017
2261	"ENSMUSG00000042726"	"Trafd1"	chr5	-	121511200	121511537	121511401	121511537	121510665	121510738	2261	147,82,137	10,4,3	183,167,155	3,2,3	98	49	0.00692416853624	0.2164246524532451	0.88,0.911,0.958	0.968,0.977,0.963	-0.053
2262	"ENSMUSG00000042726"	"Trafd1"	chr5	-	121511212	121511537	121511401	121511537	121510665	121510738	2262	104,59,99	10,4,3	132,118,108	3,2,3	98	49	0.008637492685	0.23302545295817098	0.839,0.881,0.943	0.957,0.967,0.947	-0.069
2266	"ENSMUSG00000033590"	"Myo5c"	chr9	+	75165240	75165506	75165240	75165466	75169489	75169571	2266	7,8,10	1,1,2	8,5,5	1,1,1	89	49	0.688672230906	1.0	0.794,0.815,0.734	0.815,0.734,0.734	0.02
2267	"ENSMUSG00000025477"	"Inpp5a"	chr7	+	139057910	139058043	139057910	139058011	139061547	139061635	2267	1,1,0	15,17,25	1,0,0	18,29,28	81	49	1	1.0	0.039,0.034,0.0	0.033,0.0,0.0	0.013
2268	"ENSMUSG00000025477"	"Inpp5a"	chr7	+	139158097	139158185	139158097	139158134	139158269	139159568	2268	45,29,54	1,5,2	31,54,40	4,3,2	98	49	0.865938999582	1.0	0.957,0.744,0.931	0.795,0.9,0.909	0.009
2269	"ENSMUSG00000025871"	"4833439L19Rik"	chr13	-	54712322	54712434	54712327	54712434	54711997	54712085	2269	8,7,5	62,52,65	10,8,3	52,50,41	54	49	0.457420508674	1.0	0.105,0.109,0.065	0.149,0.127,0.062	-0.02
2270	"ENSMUSG00000028394"	"Pole3"	chr4	-	62442846	62443072	62442986	62443072	62442554	62442673	2270	6,8,9	65,107,76	8,13,8	63,84,71	98	49	0.229857683589	1.0	0.044,0.036,0.056	0.06,0.072,0.053	-0.016
2271	"ENSMUSG00000033728"	"Lrrc14"	chr15	+	76594842	76595730	76594842	76595127	76597066	76597420	2271	15,14,13	9,12,10	17,19,12	10,12,15	98	49	0.854750461543	1.0	0.455,0.368,0.394	0.459,0.442,0.286	0.01
2273	"ENSMUSG00000034032"	"Rpap1"	chr2	-	119617667	119617778	119617701	119617778	119614214	119614451	2273	1,2,0	11,13,13	0,0,0	10,12,8	83	49	0.360551872271	1.0	0.051,0.083,0.0	0.0,0.0,0.0	0.045
2276	"ENSMUSG00000054099"	"Slc25a40"	chr5	+	8490720	8492571	8490720	8490788	8493611	8493785	2276	18,19,26	0,1,0	11,19,16	1,2,2	98	49	0.00272573277063	0.13103251764697654	1.0,0.905,1.0	0.846,0.826,0.8	0.144
2277	"ENSMUSG00000010608"	"Rbm25"	chr12	+	83685901	83686149	83685901	83685965	83689175	83689293	2277	0,1,1	5,2,6	2,1,1	2,9,5	98	49	0.342852259271	1.0	0.0,0.2,0.077	0.333,0.053,0.091	-0.067
2278	"ENSMUSG00000036990"	"Otud4"	chr8	+	80391609	80391772	80391609	80391646	80393344	80393468	2278	195,311,185	3,4,3	205,217,168	6,5,1	98	49	0.454616407303	1.0	0.97,0.975,0.969	0.945,0.956,0.988	0.008
2280	"ENSMUSG00000063887"	"Nlgn1"	chr3	-	25494028	25494241	25494055	25494241	25490016	25490806	2280	3,0,2	0,0,1	2,6,0	1,1,0	76	49	1	1.0	1.0,NA,0.563	0.563,0.795,NA	0.102
2284	"ENSMUSG00000020009"	"Ifngr1"	chr10	+	19473163	19473278	19473163	19473264	19477067	19477231	2284	301,253,404	12,8,8	557,543,466	17,16,11	63	49	0.912258211009	1.0	0.951,0.961,0.975	0.962,0.963,0.971	-0.003
2286	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30834950	30835164	30835021	30835164	30833838	30833942	2286	302,183,268	117,71,105	270,291,304	90,86,75	98	49	0.0224688375816	0.3557079611944208	0.563,0.563,0.561	0.6,0.629,0.67	-0.071
2287	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30834950	30835164	30835132	30835164	30833838	30833942	2287	267,144,226	3,2,3	261,282,253	1,3,1	98	49	0.366909211234	1.0	0.978,0.973,0.974	0.992,0.979,0.992	-0.013
2288	"ENSMUSG00000001248"	"Gramd1a"	chr7	-	30835021	30835164	30835132	30835164	30833838	30833942	2288	361,207,306	3,2,3	338,346,307	1,3,1	98	49	0.704386540437	1.0	0.984,0.981,0.981	0.994,0.983,0.994	-0.008
2289	"ENSMUSG00000033416"	"Gucd1"	chr10	-	75347736	75347990	75347905	75347990	75346954	75347120	2289	10,10,2	29,17,22	5,2,3	29,30,28	98	49	0.00978286941379	0.24588284155484555	0.147,0.227,0.043	0.079,0.032,0.051	0.085
2291	"ENSMUSG00000037661"	"Gpr160"	chr3	+	30910098	30910403	30910098	30910206	30931383	30931710	2291	2,0,1	1,0,2	3,2,3	0,0,3	98	49	1	1.0	0.5,NA,0.2	1.0,1.0,0.333	-0.428
2292	"ENSMUSG00000037661"	"Gpr160"	chr3	+	30931383	30931710	30931383	30931481	30944090	30944190	2292	3,3,5	1,0,3	4,4,5	1,0,2	98	49	0.404703757271	1.0	0.6,1.0,0.455	0.667,1.0,0.556	-0.056
2293	"ENSMUSG00000037652"	"Phc3"	chr3	-	31023507	31023554	31023522	31023554	31019921	31020084	2293	0,0,1	17,17,24	0,0,1	25,30,21	64	49	1	1.0	0.0,0.0,0.031	0.0,0.0,0.035	-0.001
2294	"ENSMUSG00000078350"	"Smim1"	chr4	-	154108050	154108348	154108144	154108348	154107766	154107910	2294	2,2,2	8,4,6	0,0,3	2,4,6	98	49	0.119616379684	0.8662385260150738	0.111,0.2,0.143	0.0,0.0,0.2	0.085
2295	"ENSMUSG00000078350"	"Smim1"	chr4	-	154108523	154110078	154109960	154110078	154108144	154108348	2295	1,2,2	4,4,4	1,3,4	6,5,4	98	49	0.934573671654	1.0	0.111,0.2,0.2	0.077,0.231,0.333	-0.043
2296	"ENSMUSG00000027677"	"Ttc14"	chr3	+	33860964	33861574	33860964	33861082	33862004	33862097	2296	78,56,66	12,23,15	58,76,88	21,18,16	98	49	0.986139767762	1.0	0.765,0.549,0.688	0.58,0.679,0.733	0.003
2298	"ENSMUSG00000049482"	"Ctu2"	chr8	+	123205631	123206151	123205631	123205933	123206328	123206460	2298	176,124,194	4,12,2	139,145,148	11,1,5	98	49	0.921156649568	1.0	0.957,0.838,0.98	0.863,0.986,0.937	-0.004
2299	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45811043	45811554	45811508	45811554	45809729	45809789	2299	114,56,99	6,7,6	111,108,88	5,5,5	98	49	0.294140291669	1.0	0.905,0.8,0.892	0.917,0.915,0.898	-0.044
2300	"ENSMUSG00000042790"	"Rnf214"	chr9	-	45816067	45816217	45816103	45816217	45811043	45811554	2300	7,5,4	40,38,42	0,5,2	46,45,49	85	49	0.0156378846858	0.30500130291184324	0.092,0.071,0.052	0.0,0.06,0.023	0.044
2301	"ENSMUSG00000027708"	"Dcun1d1"	chr3	-	35973149	35973318	35973270	35973318	35970368	35970499	2301	54,52,43	0,0,0	65,56,72	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.966,1.0	0.011
2302	"ENSMUSG00000027708"	"Dcun1d1"	chr3	-	35975119	35975337	35975261	35975337	35973149	35973318	2302	73,70,57	0,0,3	84,74,95	0,0,0	98	49	0.873641224752	1.0	1.0,1.0,0.905	1.0,1.0,1.0	-0.032
2303	"ENSMUSG00000046591"	"Ticrr"	chr7	+	79325019	79325210	79325019	79325156	79326974	79327193	2303	2,11,2	36,41,21	2,1,5	23,19,12	98	49	0.711365655668	1.0	0.027,0.118,0.045	0.042,0.026,0.172	-0.017
2304	"ENSMUSG00000046591"	"Ticrr"	chr7	+	79330655	79330795	79330655	79330756	79331557	79331651	2304	1,3,2	16,34,20	1,3,4	16,23,20	88	49	0.378768373373	1.0	0.034,0.047,0.053	0.034,0.068,0.1	-0.023
2305	"ENSMUSG00000046591"	"Ticrr"	chr7	+	79335524	79335703	79335524	79335686	79337973	79338064	2305	0,1,1	21,37,23	1,1,2	32,24,19	66	49	0.353298622495	1.0	0.0,0.02,0.031	0.023,0.03,0.072	-0.025
2307	"ENSMUSG00000026439"	"Rbbp5"	chr1	+	132412483	132412656	132412483	132412539	132417325	132417466	2307	129,137,130	5,1,2	144,144,133	4,11,4	98	49	0.0257270356757	0.38114799739134664	0.928,0.986,0.97	0.947,0.867,0.943	0.042
2308	"ENSMUSG00000026439"	"Rbbp5"	chr1	+	132425667	132425859	132425667	132425745	132431504	132432228	2308	41,51,28	0,0,0	59,52,62	1,0,0	98	49	1	1.0	1.0,1.0,1.0	0.967,1.0,1.0	0.011
2309	"ENSMUSG00000079484"	"Phyhd1"	chr2	+	30167634	30167841	30167634	30167656	30169966	30170095	2309	6,12,8	13,11,5	11,8,4	9,18,8	98	49	0.469467806395	1.0	0.187,0.353,0.444	0.379,0.182,0.2	0.074
2310	"ENSMUSG00000027722"	"Spata5"	chr3	+	37487286	37487432	37487286	37487416	37487787	37487844	2310	1,0,1	22,24,21	1,0,0	15,17,17	65	49	1	1.0	0.033,0.0,0.035	0.048,0.0,0.0	0.007
2311	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32830247	32830352	32830252	32830352	32828808	32828896	2311	2,3,1	6,5,6	1,2,1	8,7,10	54	49	0.228467151229	1.0	0.232,0.353,0.131	0.102,0.206,0.083	0.108
2313	"ENSMUSG00000026792"	"Lrsam1"	chr2	-	32850947	32851267	32851055	32851267	32849528	32849625	2313	2,1,0	9,8,4	2,2,2	7,8,10	98	49	0.116073912438	0.8627688979385488	0.1,0.059,0.0	0.125,0.111,0.091	-0.056
